transcript_id	length	gene_name	counts
ENST00000284440.8	672	UCHL1	1492
ENST00000370768.6	1935	FUBP1	1490.6
ENST00000320585.10	999	CHORDC1	1488.6
ENST00000261313.2	564	PEBP1	1485.4
ENST00000354858.10	720	AK2	1480.9
ENST00000323848.13	2715	SRRM1	1479.7
ENST00000220584.8	1254	FDFT1	1479
ENST00000304567.9	1170	RRM2	1477.7
ENST00000409906.8	357	TCEB2	1476
ENST00000322623.9	1371	RUVBL1	1476
ENST00000299166.8	561	NDUFB8	1473.6
ENST00000022615.8	852	VDAC3	1473
ENST00000269321.11	615	ARHGDIA	1472
ENST00000441448.6	921	RPF2	1470.2
ENST00000590720.5	765	PSME3	1470
ENST00000215956.9	387	SNU13	1468.2
ENST00000228136.8	552	C11orf58	1466.1
ENST00000266735.9	261	SNRPF	1465
ENST00000496455.6	2082	GMPS	1462.6
ENST00000369550.9	1545	DKC1	1462.4
ENST00000357008.6	5739	CHD4	1461.9
ENST00000314355.6	240	CKS2	1461
ENST00000295901.8	1170	PSMD6	1460.2
ENST00000304758.5	2028	AMOT	1459
ENST00000298289.6	321	RPL36AL	1458.8
ENST00000354694.11	1767	PES1	1456.6
ENST00000228251.8	1119	YBX3	1455.8
ENST00000376395.8	1770	UBQLN1	1455.3
ENST00000240304.5	1299	LUC7L3	1455.3
ENST00000356244.7	1764	RANGAP1	1452.4
ENST00000366582.7	6435	HEATR1	1449.7
ENST00000244534.6	666	HIST1H1D	1449.6
ENST00000319410.9	1878	KARS	1446.9
ENST00000235090.9	1029	WDR77	1446.8
ENST00000261700.7	735	C14orf166	1442.8
ENST00000283195.10	9675	RANBP2	1442.5
ENST00000274026.9	1299	CCNA2	1435.5
ENST00000263121.11	1158	SMARCB1	1430
ENST00000398174.7	1281	HM13	1428.9
ENST00000319006.7	1014	TALDO1	1423
ENST00000249923.7	2862	COPB1	1419.8
ENST00000175091.4	702	LAPTM4A	1419.3
ENST00000530054.1	345	NDUFC2-KCTD14	1418.5
ENST00000252699.6	2736	ACTN4	1417.1
ENST00000373019.4	1506	SF3A3	1416.8
ENST00000253247.8	2160	NOL11	1415.9
ENST00000222005.6	1137	CDC37	1413.8
ENST00000298852.7	1320	PSMC3	1413
ENST00000303904.7	984	COPS6	1412.9
ENST00000234677.6	1545	SARS	1412.3
ENST00000332598.6	708	TMED9	1409.7
ENST00000263168.3	861	CAPZA1	1405.6
ENST00000323699.8	972	DEGS1	1404.6
ENST00000203407.5	1443	UQCRC1	1400.5
ENST00000296509.10	618	MAD2L1	1399.7
ENST00000355196.6	3663	SEC31A	1399.3
ENST00000367378.5	858	PCMT1	1397.1
ENST00000343106.9	447	UBE2D3	1386
ENST00000268668.10	519	NDUFB10	1386
ENST00000457167.8	1485	DNAJC7	1383.1
ENST00000261712.7	1269	PSMD11	1381.9
ENST00000264279.9	1590	NOP58	1379.6
ENST00000246548.8	1923	UBA2	1379.6
ENST00000229238.4	387	MRPL51	1373.7
ENST00000230050.3	399	RPS12	1369
ENST00000286953.7	177	C14orf2	1368.4
ENST00000296412.12	1125	ADH5	1367.7
ENST00000265866.11	1041	HNRNPH3	1362.7
ENST00000270776.12	1452	PGD	1360.9
ENST00000261772.12	2907	AARS	1360.2
ENST00000269141.7	2721	CDH2	1348.8
ENST00000370206.8	990	CNN3	1347.1
ENST00000369762.6	1413	ATP6AP1	1345.9
ENST00000352397.9	906	CYB5R3	1345.6
ENST00000300093.8	1812	PLK1	1343.5
ENST00000252487.9	1086	TOMM40	1343.1
ENST00000265062.7	624	RAB7A	1342
ENST00000351593.9	981	ELAVL1	1339
ENST00000304312.4	210	ATP5I	1339
ENST00000215567.9	927	TECR	1337.7
ENST00000216122.8	2205	MCM5	1337.2
ENST00000250495.9	246	NEDD8	1335.6
ENST00000342274.8	5166	BCOR	1331.9
ENST00000380377.8	327	TBCA	1322.8
ENST00000302503.7	912	MTCH2	1319.1
ENST00000434600.6	1236	LAMP2	1318.6
ENST00000586746.5	633	POLR2E	1317.4
ENST00000261497.8	1578	USP22	1315.6
ENST00000360319.8	7920	FLNA	1315.5
ENST00000262812.8	927	COPE	1310.4
ENST00000241704.7	3675	COPA	1306.9
ENST00000233146.6	2805	MSH2	1304.3
ENST00000318607.9	1911	PABPC1	1302.4
ENST00000304414.11	612	ARL6IP1	1298.1
ENST00000303436.10	543	ARF4	1297.7
ENST00000420826.6	288	SUMO2	1296.3
ENST00000242285.10	747	CLTA	1294.7
ENST00000205402.9	1530	DLD	1293.7
ENST00000354725.7	2733	SND1	1289.6
ENST00000295702.8	552	SSR2	1287
ENST00000265753.12	747	EIF4H	1286.3
ENST00000323274.14	942	TYMS	1286.1
ENST00000287667.11	3669	NOMO1	1285.6
ENST00000435070.6	1656	CPSF6	1285.6
ENST00000521861.5	1059	EIF3H	1278.8
ENST00000261590.12	3357	DSG2	1275.7
ENST00000422285.6	1173	PDHA1	1275
ENST00000356126.7	1371	PSMD12	1272.1
ENST00000377811.3	462	NDUFB11	1270.9
ENST00000281828.6	1770	FARSB	1269.6
ENST00000623063.3	1455	ADSL	1269.1
ENST00000301071.11	1356	TUBA1A	1267.9
ENST00000264028.4	1536	ARCN1	1267.1
ENST00000394053.6	1053	MTHFD2	1266
ENST00000231498.7	4176	NUP155	1266
ENST00000314262.10	2574	NOP14	1265
ENST00000321265.9	996	NUDC	1265
ENST00000297338.6	1896	RAD21	1264.2
ENST00000310144.10	1221	PSMC5	1263
ENST00000360240.10	3459	MAP4	1262.6
ENST00000320027.9	2577	HSPH1	1262.4
ENST00000248566.3	213	SHFM1	1261.4
ENST00000611405.4	2631	SRRT	1259.7
ENST00000544844.5	378	TRMT112	1257.1
ENST00000407426.7	2034	WDR43	1256.7
ENST00000367975.6	510	SDHC	1256.3
ENST00000254719.9	1851	RPA1	1256
ENST00000252102.8	300	NDUFA2	1254
ENST00000247866.8	318	NDUFB2	1253.7
ENST00000326925.10	555	NDUFAF3	1253.4
ENST00000375571.5	807	MAPRE1	1252.9
ENST00000291295.13	450	CALM3	1252.3
ENST00000296503.9	630	HMGB2	1252
ENST00000492112.2	789	SRSF10	1250.3
ENST00000296122.10	984	PPP1CB	1248.5
ENST00000315579.9	4206	NCAPD2	1246.4
ENST00000372792.6	1428	CAP1	1245.9
ENST00000216038.5	1518	RTCB	1245.6
ENST00000369541.3	678	BCAS2	1244.2
ENST00000267884.10	411	SRP14	1243.8
ENST00000378609.8	1023	GNB1	1243.7
ENST00000310786.8	594	CD164	1243.2
ENST00000257857.8	717	CD63	1241.8
ENST00000223641.4	291	SEC61B	1239.8
ENST00000500728.2	1074	LRPAP1	1236.2
ENST00000253023.7	552	UBE2M	1236
ENST00000284971.7	327	ATP5J	1235.5
ENST00000376016.7	2151	YME1L1	1228.4
ENST00000371142.8	1770	TM9SF3	1228
ENST00000537981.5	711	RTN3	1225.7
ENST00000333188.9	2721	COPB2	1224.6
ENST00000296577.8	1800	ABCE1	1223.4
ENST00000585124.5	1035	AURKB	1222.3
ENST00000328923.7	1515	SHMT2	1215.9
ENST00000303575.8	660	TMED10	1214
ENST00000223029.7	963	AIMP2	1213.9
ENST00000510038.1	1119	H2AFY	1211.8
ENST00000262027.9	2703	MARS	1211.2
ENST00000411809.6	1878	CLINT1	1204
ENST00000348035.8	579	RAC1	1201.3
ENST00000358075.10	1104	MAGT1	1200.8
ENST00000590247.6	378	PDCD5	1197
ENST00000324932.11	5403	NUP98	1195.8
ENST00000445930.6	1212	PSMC6	1194.9
ENST00000309828.4	1074	EIF3F	1193.6
ENST00000380733.8	1593	PSIP1	1193.4
ENST00000267970.8	762	TSPAN3	1191.6
ENST00000263238.6	1257	ACTR3	1190
ENST00000371470.7	441	MAGOH	1187.3
ENST00000621632.4	2580	DDX24	1187
ENST00000367993.7	1392	NDUFS2	1186.8
ENST00000258341.4	4830	LAMC1	1186.8
ENST00000337859.10	1281	ZC3H15	1185.2
ENST00000221494.9	1395	SF3A2	1184.9
ENST00000258607.9	2049	CKAP2	1184
ENST00000268717.9	1272	COPS3	1183.4
ENST00000375499.7	843	SDHB	1183
ENST00000372577.2	5250	NUP188	1182
ENST00000224073.5	447	EDF1	1181
ENST00000487519.5	741	TFAM	1181
ENST00000263774.8	795	NDUFS3	1180.4
ENST00000375779.6	726	CLIC1	1178.1
ENST00000261366.9	1761	LMNB1	1175.3
ENST00000329421.7	588	MARCKSL1	1173.1
ENST00000356493.9	1071	STOML2	1172.6
ENST00000404115.7	2742	CUL4B	1172.2
ENST00000371477.3	2409	CDC5L	1171.7
ENST00000355527.7	1428	DHCR7	1171.1
ENST00000557395.5	519	RP11-411B6.6	1170.6
ENST00000368474.8	3681	ADAR	1169
ENST00000373548.7	1449	HDAC1	1168.1
ENST00000296702.9	3297	TCERG1	1166.9
ENST00000261622.4	1524	SLC7A5	1166.7
ENST00000360803.8	1905	GTPBP4	1166.4
ENST00000287295.7	1842	AIFM1	1163.2
ENST00000393085.3	357	MTPN	1163.2
ENST00000003100.12	1530	CYP51A1	1162.3
ENST00000333676.7	597	MRPL12	1162.2
ENST00000211379.9	3381	BAG6	1159.4
ENST00000344034.4	1641	PPM1G	1159.1
ENST00000600659.2	210	RPS28	1158
ENST00000378852.7	1515	API5	1157.7
ENST00000373238.5	597	SAR1A	1155.2
ENST00000434724.6	1914	GSPT1	1154.8
ENST00000270225.11	1041	SAE1	1153.9
ENST00000378438.8	1053	ATP6AP2	1149.2
ENST00000367478.8	7092	TPR	1147
ENST00000304494.9	471	CDKN2A	1145.7
ENST00000331244.9	1008	GLRX3	1144.5
ENST00000258739.8	639	KDELR2	1143.3
ENST00000367287.4	516	TIMM17A	1141.2
ENST00000218364.4	2268	HTATSF1	1141.1
ENST00000310955.10	1500	CDC20	1140.9
ENST00000374980.2	1002	EIF2S2	1137
ENST00000327772.6	438	NDUFA12	1136
ENST00000360003.7	1929	MCMBP	1135
ENST00000532097.5	1131	PSMD13	1131.6
ENST00000252934.9	1428	ATXN10	1130.3
ENST00000504154.5	4590	SLIT2	1130.2
ENST00000248450.8	1305	AAMP	1129.6
ENST00000335272.9	816	PITPNB	1129.3
ENST00000265100.6	438	RPL26L1	1129
ENST00000262061.6	534	COPZ1	1128.6
ENST00000354546.9	2022	ANXA6	1126.2
ENST00000265044.6	558	SSR3	1124
ENST00000290341.7	1734	IGF2BP1	1122.2
ENST00000307296.7	2607	PDCD6IP	1121.6
ENST00000372524.4	1941	ZNF503	1120
ENST00000216181.9	5883	MYH9	1118.5
ENST00000413834.5	2250	ATP5J2-PTCD1	1117.6
ENST00000223129.8	366	RPA3	1117.2
ENST00000445755.6	672	CCDC124	1117
ENST00000341698.2	1113	TMEM189-UBE2V1	1113.7
ENST00000361804.4	3654	SMC3	1111.7
ENST00000328848.5	195	NOP10	1110.9
ENST00000409753.7	465	HN1	1110.6
ENST00000264108.4	1260	HAT1	1109
ENST00000157812.6	1257	PSMC4	1107.3
ENST00000397375.6	657	MRPS34	1106.5
ENST00000530167.1	432	H2AFX	1105.6
ENST00000392006.7	2571	HNRNPUL1	1104.7
ENST00000376228.9	1101	HLA-C	1100.9
ENST00000406925.5	390	HYPK	1099.6
ENST00000234420.9	4083	MSH6	1099
ENST00000339697.4	1362	SERINC1	1097.2
ENST00000305321.4	459	BOLA2B	1096.6
ENST00000249289.4	360	ATP6V1F	1096.3
ENST00000371269.7	1551	DHCR24	1095.9
ENST00000261735.3	786	ERP29	1094.5
ENST00000375759.7	10995	SPEN	1094.4
ENST00000610402.4	2856	AP2B1	1093.3
ENST00000219313.8	975	PSMD7	1091.4
ENST00000261890.6	651	RAB11A	1090
ENST00000340748.8	4851	DNMT1	1089
ENST00000303204.8	660	PRELID1	1088.4
ENST00000344836.8	3309	USP7	1087.2
ENST00000254193.10	768	SNRPA1	1086
ENST00000168216.10	786	HSD17B10	1085.5
ENST00000249364.8	948	CALU	1084.1
ENST00000376387.4	1992	TM9SF2	1084
ENST00000373616.9	1119	MTCH1	1083.7
ENST00000256383.8	948	EIF2S1	1082
ENST00000356956.5	7476	IGF2R	1081.3
ENST00000370214.8	1980	ABCD3	1080.9
ENST00000321751.9	600	AURKAIP1	1078.6
ENST00000559596.5	1326	NUSAP1	1078.2
ENST00000216392.7	2544	PYGL	1078.1
ENST00000216330.7	675	FKBP3	1078
ENST00000466490.6	816	SRPRB	1076.8
ENST00000265351.11	3615	XPO5	1075.2
ENST00000366922.2	3039	IARS2	1073.8
ENST00000323668.11	4236	TCOF1	1071.8
ENST00000264932.10	1995	SDHA	1071.5
ENST00000360310.5	4671	BAZ1A	1068
ENST00000610426.4	783	NSA2	1066
ENST00000301364.9	2415	TSR1	1065.9
ENST00000374496.3	471	CUTA	1065.8
ENST00000261396.5	3471	NUP133	1065.4
ENST00000375865.6	648	CSNK2B	1065
ENST00000357156.6	291	DYNLRB1	1064.7
ENST00000010404.6	468	MGST1	1064.5
ENST00000251413.7	1356	TUBG1	1064.4
ENST00000266544.9	1134	NDUFA9	1063.7
ENST00000203630.9	747	MLF2	1063.2
ENST00000354464.10	3246	IPO4	1057.8
ENST00000373825.6	1968	SRPK1	1055.9
ENST00000303319.9	891	MMADHC	1055.1
ENST00000357559.8	1866	FXR1	1054.9
ENST00000361951.4	1938	DARS2	1053
ENST00000428192.6	816	OTUB1	1052.9
ENST00000325437.9	477	UBE2I	1052
ENST00000314349.8	1371	TIMM50	1052
ENST00000314940.6	918	HNRNPA0	1050.5
ENST00000284719.7	1191	OLA1	1049.9
ENST00000373020.8	738	TSPAN6	1049.5
ENST00000253003.6	1224	ADRM1	1049.1
ENST00000583931.5	807	ANP32E	1047.5
ENST00000371989.7	810	SURF4	1046.7
ENST00000465271.5	420	CNIH4	1046.6
ENST00000333082.7	816	PSMF1	1045
ENST00000284811.12	339	TCEB1	1044.8
ENST00000316594.5	1350	HNRNPH2	1043.8
ENST00000230640.9	3129	SKIV2L2	1043.7
ENST00000326195.12	2538	ABCF1	1043
ENST00000257075.9	3561	PUM1	1042.4
ENST00000253794.6	531	VPS25	1041.9
ENST00000285814.8	882	NIFK	1041.4
ENST00000216129.6	1935	TTLL12	1040
ENST00000330398.8	468	ATP6V0C	1039.4
ENST00000289371.10	3663	EIF5B	1039.2
ENST00000395284.7	894	CDK1	1036.3
ENST00000262077.2	4428	NUP153	1035.8
ENST00000373062.7	2196	GNL2	1035.7
ENST00000268182.9	4974	IQGAP1	1034.1
ENST00000585671.2	171	UQCR11	1032.8
ENST00000585937.1	171	AC005943.2	1032.8
ENST00000252622.14	312	LSM7	1032.6
ENST00000581066.2	264	MRPS21	1031.4
ENST00000301587.8	486	ATP5H	1029.7
ENST00000256646.6	7416	NOTCH2	1027
ENST00000371224.6	2388	ALDH18A1	1027
ENST00000215375.6	507	ATP5D	1026.9
ENST00000263270.10	429	AP2S1	1026.4
ENST00000391842.5	1251	PTOV1	1025.3
ENST00000262710.5	4026	ACIN1	1024.8
ENST00000264161.8	1506	DARS	1024.6
ENST00000329559.7	318	NDUFB1	1022.9
ENST00000359707.8	1449	G3BP2	1022.8
ENST00000569669.5	2241	BOP1	1021.2
ENST00000580018.3	630	TIMM23	1019.4
ENST00000310092.11	1095	RBM4	1018.3
ENST00000410080.5	2793	PRPF40A	1018
ENST00000309007.9	1950	DBN1	1017.2
ENST00000318066.6	459	UBE2N	1016.7
ENST00000334478.8	465	PFDN5	1015
ENST00000264312.11	738	OCIAD1	1015
ENST00000299138.11	2391	VPS35	1014.6
ENST00000589677.5	4851	SMARCA4	1014.4
ENST00000530028.2	564	EID1	1014
ENST00000372759.3	1428	ZMPSTE24	1008.8
ENST00000278823.6	2007	MTA2	1008.5
ENST00000264670.10	2304	NSUN2	1008
ENST00000246139.9	582	CITED1	1008
ENST00000269305.8	1182	TP53	1004.9
ENST00000370950.7	1455	SRSF11	1003.6
ENST00000271628.8	1275	SF3B4	1003.3
ENST00000280346.10	1944	DLAT	1003
ENST00000368865.8	987	BUB3	1002.4
ENST00000612630.4	2382	UHRF1	1002.1
ENST00000300403.10	2244	TPX2	1001.7
ENST00000236671.6	1239	CTSD	1e3
ENST00000262518.8	9693	SRCAP	997.3
ENST00000371674.7	444	UBE2V1	996.3
ENST00000225174.7	624	PPIF	995.2
ENST00000303538.12	4014	PDS5A	994.9
ENST00000333762.5	642	H1FX	993
ENST00000356183.8	6330	GTF3C1	992.8
ENST00000273398.7	1854	ATP6V1A	990.3
ENST00000397149.3	1542	SMU1	990
ENST00000336767.5	1062	BRIX1	988.8
ENST00000261531.11	1611	SNW1	986.7
ENST00000367576.5	1428	LTV1	986
ENST00000368530.6	858	TPM3	985.6
ENST00000354283.8	3096	DDX46	985
ENST00000525428.5	714	CLNS1A	984
ENST00000523037.5	621	MRPL22	984
ENST00000240851.8	1203	TFG	983.3
ENST00000373547.8	918	PPP6C	981
ENST00000246533.7	807	CAPNS1	980.2
ENST00000261942.6	1338	FAF2	979.8
ENST00000617285.4	3000	HYOU1	978
ENST00000368003.5	504	UFC1	976.9
ENST00000242576.6	942	UNG	975.1
ENST00000291568.5	297	CSTB	971
ENST00000349139.5	2832	WDR3	970
ENST00000302763.11	2721	CTNNA1	968.7
ENST00000355338.6	1416	WARS	968.5
ENST00000228740.6	1836	LTA4H	967.1
ENST00000295685.14	903	ARPC2	967
ENST00000226299.8	1560	LAP3	967
ENST00000264027.8	900	SC5D	966.9
ENST00000302759.10	3258	BUB1	966.1
ENST00000253814.5	666	NDFIP1	966
ENST00000372548.8	2568	CXorf57	965.9
ENST00000265748.6	3375	ANLN	965.9
ENST00000371222.3	996	JUN	965.6
ENST00000366560.3	1533	FH	964.4
ENST00000350697.7	969	SEC13	962.7
ENST00000262225.7	606	TMED2	962.6
ENST00000370081.6	348	COX7A2	962.4
ENST00000263697.5	762	DNAJC8	961.4
ENST00000368010.3	465	PFDN2	961
ENST00000306627.7	582	UBE2E1	960.5
ENST00000433866.6	231	HSBP1	959
ENST00000261819.7	2268	ANAPC5	959
ENST00000367274.8	594	UBE2T	958.9
ENST00000216416.8	435	CNIH1	957.4
ENST00000596731.5	321	WDR83OS	956
ENST00000310441.11	6108	HCFC1	955.1
ENST00000376957.6	909	SRM	954.9
ENST00000242776.8	1284	DDX39A	950.9
ENST00000274140.9	2733	MARCH6	949
ENST00000380649.7	2292	HADHA	948.4
ENST00000389912.6	321	COX16	948
ENST00000372616.1	1776	CTPS1	947
ENST00000247191.6	2541	DLGAP5	947
ENST00000279387.11	924	PPP4C	945.9
ENST00000376745.8	993	PPP1CA	945.8
ENST00000265872.10	3453	CCAR1	945.5
ENST00000370654.5	1050	RPF1	943.6
ENST00000301458.9	849	CD320	943
ENST00000373768.3	519	NDUFA8	942.3
ENST00000380749.9	303	HMGN1	941.2
ENST00000265758.6	846	WBSCR22	941
ENST00000344843.11	450	MRPL20	940.7
ENST00000367884.6	459	MGST3	938
ENST00000249786.8	180	SERF2	937.5
ENST00000243326.9	7419	RIF1	937.1
ENST00000356805.8	7095	SPTBN1	936.7
ENST00000464845.5	708	NAA10	930
ENST00000338034.8	2481	ELAC2	928.9
ENST00000240922.7	510	NAA50	927.4
ENST00000372731.8	7419	SPTAN1	923.8
ENST00000381719.7	327	FKBP1A	923.6
ENST00000287936.8	2667	HMGCR	923
ENST00000260130.8	897	SDCBP	923
ENST00000299626.9	1581	ALG8	923
ENST00000402502.5	2820	AP1B1	923
ENST00000269243.8	5931	MYH10	922.4
ENST00000265643.3	372	GAL	921.8
ENST00000265838.8	1284	ACAT1	921.8
ENST00000368235.7	867	APOA1BP	921.5
ENST00000261593.7	738	RNF138	921
ENST00000335514.9	321	ATPIF1	921
ENST00000307630.4	744	YWHAG	920.9
ENST00000234310.7	513	PPP3R1	920.8
ENST00000332707.9	2889	XPOT	920.5
ENST00000370683.5	891	FHL1	917.2
ENST00000287844.6	1872	ABCF2	917
ENST00000307365.3	699	DDIT4	915.8
ENST00000417647.6	1674	IK	914.3
ENST00000373669.6	471	PIN4	912.6
ENST00000306823.10	1476	GPS1	910.1
ENST00000348513.10	1236	SMARCE1	909.2
ENST00000357430.7	2163	ACSL3	909.1
ENST00000401675.7	450	CHCHD10	909
ENST00000217958.7	681	PSMD10	908.5
ENST00000258772.9	1644	DDX56	907.8
ENST00000254799.10	1443	GRSF1	907.2
ENST00000381344.7	855	IDI1	907
ENST00000230056.7	630	GMNN	906.8
ENST00000278422.8	891	TMX2	906.6
ENST00000245838.12	4782	THOC2	905.6
ENST00000380542.8	1128	NAP1L4	905.4
ENST00000295491.8	429	MRPS18C	904.1
ENST00000325094.9	744	TMEM33	904
ENST00000357394.8	1167	ERGIC3	903.9
ENST00000325222.8	2331	CUL1	902.4
ENST00000373944.7	834	ZWINT	902.2
ENST00000398637.9	1464	SLC38A1	901
ENST00000319285.4	513	DCTPP1	899.9
ENST00000317552.8	2004	MID1	899.6
ENST00000371717.7	1578	PMPCA	898.4
ENST00000300648.6	8016	GCN1	897.3
ENST00000358007.7	1368	DDX47	895.1
ENST00000233078.8	1224	DAZAP1	894.6
ENST00000359867.7	1251	CSNK1E	894.4
ENST00000429709.6	1290	ACTL6A	893.5
ENST00000455976.6	495	DUT	893
ENST00000370920.7	993	ZRANB2	893
ENST00000350028.4	1410	SAMM50	892.1
ENST00000375663.7	3795	VARS	892
ENST00000361505.9	870	PNP	891.1
ENST00000348459.9	2517	HELLS	890.7
ENST00000395468.8	738	MAPK1IP1L	890.7
ENST00000360184.8	13941	DYNC1H1	890
ENST00000251496.6	3048	NCAPG	889.9
ENST00000261973.11	2532	RBM25	889
ENST00000371856.6	1734	STAU1	889
ENST00000366844.7	1776	ENAH	888.9
ENST00000368547.3	873	ECHS1	888.6
ENST00000451315.6	774	NOL7	888
ENST00000265729.6	597	SRI	887.9
ENST00000435359.5	3930	CLUH	887.6
ENST00000012443.8	1500	PPP5C	887.5
ENST00000342756.9	2016	SRP72	887.2
ENST00000264414.8	2307	CUL3	885.9
ENST00000216034.5	429	TOMM22	885.1
ENST00000227520.9	1083	CCDC86	884.9
ENST00000378460.6	4311	NUP160	884.7
ENST00000380843.8	1158	IDH3B	883.5
ENST00000376406.7	6270	MDC1	882.9
ENST00000377595.7	693	UCHL3	881.4
ENST00000393868.6	1041	SUCLG1	881
ENST00000280557.10	597	DENR	879.9
ENST00000377191.4	2853	XRN2	879
ENST00000053867.7	1782	GRN	877
ENST00000369713.9	726	GSTO1	877
ENST00000261332.10	1107	ZNF24	876.7
ENST00000355540.7	11493	TRRAP	876.4
ENST00000237500.9	519	MYL12B	876
ENST00000410111.7	2277	IMMT	875
ENST00000354618.9	2868	THRAP3	874.4
ENST00000339594.8	4452	BAZ1B	874.3
ENST00000337147.11	1761	EZR	873.5
ENST00000340648.5	2277	RRP1B	872.3
ENST00000301785.5	2244	HNRNPUL2	872.1
ENST00000373832.5	1266	RCC1	870.5
ENST00000248975.5	741	YWHAH	870
ENST00000317799.9	1425	HADHB	870
ENST00000262803.9	3357	UPF1	869.6
ENST00000322776.10	1395	NDUFV1	869.1
ENST00000302631.7	1044	SCAMP3	869
ENST00000295770.3	2481	STT3B	868.9
ENST00000267229.11	2943	RBM26	868.9
ENST00000473835.6	3090	U2SURP	868.6
ENST00000366639.8	873	TSNAX	868
ENST00000325110.10	1563	HMGCS1	867
ENST00000216254.8	2343	ACO2	866.6
ENST00000300249.9	984	MAPRE2	866
ENST00000215565.2	414	NDUFB7	866
ENST00000216832.8	2154	PNN	865
ENST00000323013.6	843	RRP7A	863.5
ENST00000234160.4	1359	GORASP2	863
ENST00000380155.3	1059	SYAP1	863
ENST00000621525.4	549	SYNJ2BP-COX16	862.7
ENST00000354831.11	3660	NRD1	862.3
ENST00000317610.11	1122	RTN4	860.8
ENST00000219473.11	2397	USP10	860.5
ENST00000260443.8	492	RSL24D1	859.8
ENST00000337002.8	1200	SEC62	859.3
ENST00000250559.13	555	RAP1B	859.1
ENST00000379715.9	525	EEF1E1	859
ENST00000198765.5	1614	CPNE3	857.8
ENST00000491614.5	660	NUDT5	857.7
ENST00000477853.5	2982	EMC1	857.3
ENST00000263694.8	1074	SNRNP40	857
ENST00000245539.10	729	MRPS7	857
ENST00000537328.5	240	TMEM258	856.4
ENST00000371242.6	1107	RAE1	856.2
ENST00000499023.6	1545	PLRG1	856.1
ENST00000368809.1	294	S100A10	855.9
ENST00000368694.7	747	CHTOP	854.3
ENST00000304434.10	900	ELOVL5	854.2
ENST00000394048.9	3315	ESYT1	853.1
ENST00000357496.6	2331	QRICH1	852.9
ENST00000251047.5	1533	LMAN1	852.8
ENST00000388752.7	918	MRPL2	852.5
ENST00000322157.8	2760	NPEPPS	852.2
ENST00000260102.8	891	MRPL15	852
ENST00000302506.7	1575	CDC25A	852
ENST00000229179.8	2778	NUP107	850.2
ENST00000211998.8	3405	VCL	849
ENST00000215570.7	288	TIMM13	848.8
ENST00000525566.5	1950	TXNRD1	848.4
ENST00000618052.1	411	HIST1H3F	848.1
ENST00000573035.5	2997	GTF2I	848
ENST00000307877.6	1884	SRP68	846.9
ENST00000367055.8	669	SOD2	846.8
ENST00000217182.4	1392	EEF1A2	846
ENST00000389054.7	3819	DIAPH1	844.2
ENST00000367048.4	1194	ACAT2	843.9
ENST00000263202.14	924	UFD1L	843.2
ENST00000546361.6	2751	CHERP	842.2
ENST00000374436.7	738	EIF6	842
ENST00000301457.2	342	NDUFA7	842
ENST00000598884.1	342	CTD-2550O8.5	842
ENST00000280154.11	1410	PDCD4	837.2
ENST00000218652.11	1011	NDFIP2	837
ENST00000369014.9	366	ENSA	837
ENST00000336314.8	3060	LARP1	837
ENST00000394885.7	954	RCN2	836
ENST00000302418.4	2892	KIF5B	835.8
ENST00000618958.1	393	HIST1H2AK	833.9
ENST00000273130.8	1572	DYNC1LI1	833
ENST00000330263.4	720	MRTO4	832.9
ENST00000399336.8	3669	NOMO3	832.7
ENST00000264220.6	1554	PPAT	831.4
ENST00000310137.4	2010	RBM14	831.3
ENST00000373812.7	1740	YTHDF2	831
ENST00000284320.5	1827	TOMM70A	830.8
ENST00000300291.9	684	NUDT21	830
ENST00000264954.4	654	GRPEL1	828
ENST00000369905.8	1131	ACTR1A	826.7
ENST00000246071.7	678	SNRPB2	825.6
ENST00000617633.4	1800	DDX52	825
ENST00000243563.7	849	SNRPA	825
ENST00000368328.4	267	CENPW	824.5
ENST00000457354.6	843	TMX1	824.3
ENST00000310053.9	3030	HLTF	821.8
ENST00000316149.7	528	NDUFAF4	820.9
ENST00000534548.6	4497	NCAPD3	820.6
ENST00000409784.7	618	RAB1A	819.8
ENST00000447998.6	1383	DCTN4	819
ENST00000293677.10	2271	RAVER1	818.4
ENST00000399466.6	2427	NOP2	818
ENST00000359692.10	2601	DNM2	817.4
ENST00000343043.7	1197	DAP3	816.9
ENST00000259873.4	777	MRPS18B	816
ENST00000278100.10	945	BCCIP	816
ENST00000246069.11	498	DSTN	815.6
ENST00000261167.6	1926	WBP11	815.1
ENST00000253063.3	1443	SESN2	814.5
ENST00000274137.9	375	NDUFS6	813.1
ENST00000261881.8	906	TIPIN	812.1
ENST00000378720.7	849	ESD	812
ENST00000523111.6	438	UBE2V2	811.5
ENST00000261401.7	1425	CORO1C	811
ENST00000302746.10	1080	PDHB	809.4
ENST00000313468.9	633	NDUFS8	809
ENST00000321562.8	1749	FKBP10	808.9
ENST00000225719.8	4143	CPD	806.5
ENST00000412830.7	1506	PWP1	805
ENST00000303210.8	1023	GNB2	803.5
ENST00000314666.10	4017	PFAS	802.6
ENST00000290810.7	1605	NAE1	800.9
ENST00000435706.6	4866	TOP2B	799.1
ENST00000350498.7	546	PDAP1	798.6
ENST00000321301.6	156	TOMM5	797.1
ENST00000369851.5	1065	GNAI3	797.1
ENST00000199814.8	1263	RBM22	797
ENST00000322753.6	237	MINOS1	796.3
