transcript_id	length	gene_name	counts
ENST00000360003.7	1929	MCMBP	2775.9
ENST00000376395.8	1770	UBQLN1	2770.8
ENST00000233146.6	2805	MSH2	2768
ENST00000604458.1	786	HSPE1-MOB4	2761.8
ENST00000360803.8	1905	GTPBP4	2759.4
ENST00000228740.6	1836	LTA4H	2758.8
ENST00000292807.9	1308	AP2M1	2753.6
ENST00000620438.1	381	HIST3H2BB	2752.7
ENST00000368474.8	3681	ADAR	2750.6
ENST00000398637.9	1464	SLC38A1	2747.6
ENST00000300688.7	312	ATP5L	2743.9
ENST00000340748.8	4851	DNMT1	2742.2
ENST00000376016.7	2151	YME1L1	2736.6
ENST00000407426.7	2034	WDR43	2729.9
ENST00000371224.6	2388	ALDH18A1	2729.4
ENST00000261366.9	1761	LMNB1	2728.8
ENST00000358666.7	222	UBL5	2726.3
ENST00000359995.9	666	SRSF2	2726.3
ENST00000410111.7	2277	IMMT	2721
ENST00000380377.8	327	TBCA	2716.4
ENST00000526683.5	1680	PUF60	2714.7
ENST00000296509.10	618	MAD2L1	2704.1
ENST00000354926.8	1179	LUC7L2	2702.6
ENST00000414183.6	1986	EWSR1	2702
ENST00000375865.6	648	CSNK2B	2692.7
ENST00000271308.8	726	PSMA5	2684.4
ENST00000263168.3	861	CAPZA1	2684
ENST00000353411.10	492	SKP1	2683.7
ENST00000595090.5	1392	RUVBL2	2678.9
ENST00000295901.8	1170	PSMD6	2678.7
ENST00000367993.7	1392	NDUFS2	2669.6
ENST00000253247.8	2160	NOL11	2661
ENST00000303319.9	891	MMADHC	2658.6
ENST00000260731.4	3171	KIF11	2658.3
ENST00000380752.9	1890	SLC7A1	2654.1
ENST00000332707.9	2889	XPOT	2648.1
ENST00000310053.9	3030	HLTF	2645.8
ENST00000274026.9	1299	CCNA2	2639
ENST00000581066.2	264	MRPS21	2628.3
ENST00000395284.7	894	CDK1	2628.3
ENST00000216038.5	1518	RTCB	2627.2
ENST00000317552.8	2004	MID1	2619.3
ENST00000319410.9	1878	KARS	2615.5
ENST00000372731.8	7419	SPTAN1	2610.4
ENST00000374980.2	1002	EIF2S2	2609.9
ENST00000375499.7	843	SDHB	2607.9
ENST00000310775.11	3987	FANCI	2605
ENST00000256442.9	1302	CCNB1	2604
ENST00000457167.8	1485	DNAJC7	2595.4
ENST00000325307.11	603	HMGB3	2592.4
ENST00000380649.7	2292	HADHA	2588.3
ENST00000230640.9	3129	SKIV2L2	2586.2
ENST00000356493.9	1071	STOML2	2582.3
ENST00000610402.4	2856	AP2B1	2578.4
ENST00000304043.9	381	HINT1	2573.7
ENST00000473835.6	3090	U2SURP	2570.4
ENST00000003100.12	1530	CYP51A1	2563.6
ENST00000309828.4	1074	EIF3F	2563.2
ENST00000235090.9	1029	WDR77	2555.3
ENST00000330029.6	192	UQCR10	2550.1
ENST00000378609.8	1023	GNB1	2546.9
ENST00000229179.8	2778	NUP107	2545.7
ENST00000238112.7	2055	CPSF3	2544.3
ENST00000270225.11	1041	SAE1	2543.6
ENST00000521861.5	1059	EIF3H	2543
ENST00000356244.7	1764	RANGAP1	2538.7
ENST00000316594.5	1350	HNRNPH2	2538.1
ENST00000354858.10	720	AK2	2536.7
ENST00000375663.7	3795	VARS	2533
ENST00000265100.6	438	RPL26L1	2529.3
ENST00000303904.7	984	COPS6	2529
ENST00000361611.10	792	PSMB5	2528.6
ENST00000264108.4	1260	HAT1	2528.2
ENST00000373825.6	1968	SRPK1	2526.4
ENST00000426333.6	2919	EFTUD2	2523.7
ENST00000222005.6	1137	CDC37	2516.4
ENST00000243563.7	849	SNRPA	2514.4
ENST00000530705.5	519	TPT1	2513
ENST00000254193.10	768	SNRPA1	2504.1
ENST00000409906.8	357	TCEB2	2503.6
ENST00000262077.2	4428	NUP153	2497
ENST00000300648.6	8016	GCN1	2492.6
ENST00000280154.11	1410	PDCD4	2486.5
ENST00000270776.12	1452	PGD	2476.7
ENST00000352397.9	906	CYB5R3	2475.6
ENST00000310144.10	1221	PSMC5	2471.6
ENST00000361337.2	2298	TOP1	2471.4
ENST00000233190.10	2184	NDUFS1	2469
ENST00000269243.8	5931	MYH10	2468
ENST00000366922.2	3039	IARS2	2464.7
ENST00000292644.4	1302	PSMC2	2462.2
ENST00000321442.9	969	SFXN1	2461.6
ENST00000319006.7	1014	TALDO1	2455.2
ENST00000264639.8	1605	PSMD3	2449.4
ENST00000234420.9	4083	MSH6	2449
ENST00000287295.7	1842	AIFM1	2445.1
ENST00000325094.9	744	TMEM33	2442.7
ENST00000263238.6	1257	ACTR3	2441.5
ENST00000261700.7	735	C14orf166	2438.7
ENST00000216181.9	5883	MYH9	2437.1
ENST00000354694.11	1767	PES1	2433.5
ENST00000621632.4	2580	DDX24	2429
ENST00000354618.9	2868	THRAP3	2427.9
ENST00000254719.9	1851	RPA1	2426
ENST00000377759.8	1215	SNX5	2414.2
ENST00000352433.9	609	PTTG1	2413.1
ENST00000254718.8	3987	MYBBP1A	2412.4
ENST00000300413.9	360	SNRPD1	2407.5
ENST00000355938.9	411	ATP5G1	2406.2
ENST00000225726.9	1452	CCDC47	2404.9
ENST00000261593.7	738	RNF138	2403.5
ENST00000320936.9	519	CIRBP	2400.4
ENST00000360240.10	3459	MAP4	2397.8
ENST00000242576.6	942	UNG	2394.8
ENST00000261497.8	1578	USP22	2392.9
ENST00000376228.9	1101	HLA-C	2390.9
ENST00000434724.6	1914	GSPT1	2390.9
ENST00000355540.7	11493	TRRAP	2390.4
ENST00000273398.7	1854	ATP6V1A	2385.3
ENST00000372616.1	1776	CTPS1	2385.2
ENST00000323668.11	4236	TCOF1	2385
ENST00000286398.11	3594	SMC2	2383.8
ENST00000264932.10	1995	SDHA	2380.7
ENST00000327044.6	2250	NOC2L	2377.1
ENST00000245838.12	4782	THOC2	2368.8
ENST00000261819.7	2268	ANAPC5	2366.9
ENST00000264312.11	738	OCIAD1	2365
ENST00000377191.4	2853	XRN2	2364.2
ENST00000395547.6	3294	ATXN2L	2364.1
ENST00000007516.7	471	NDUFAB1	2359.5
ENST00000252699.6	2736	ACTN4	2359
ENST00000268717.9	1272	COPS3	2353.6
ENST00000269141.7	2721	CDH2	2352.3
ENST00000279387.11	924	PPP4C	2351.2
ENST00000499023.6	1545	PLRG1	2348.5
ENST00000590720.5	765	PSME3	2344.9
ENST00000268182.9	4974	IQGAP1	2344.1
ENST00000265753.12	747	EIF4H	2337.9
ENST00000216122.8	2205	MCM5	2334.6
ENST00000219169.8	384	NUTF2	2331.7
ENST00000227503.13	1647	SF1	2331.6
ENST00000249269.8	1470	PMPCB	2329.6
ENST00000230050.3	399	RPS12	2329.1
ENST00000372759.3	1428	ZMPSTE24	2325
ENST00000618052.1	411	HIST1H3F	2320.6
ENST00000216554.7	1296	EIF5	2318.5
ENST00000537981.5	711	RTN3	2315
ENST00000332598.6	708	TMED9	2312.1
ENST00000583313.6	525	RBM8A	2310.5
ENST00000281141.8	1011	CDC123	2310.4
ENST00000487519.5	741	TFAM	2301.3
ENST00000359867.7	1251	CSNK1E	2297.2
ENST00000382533.8	519	SAP18	2295.7
ENST00000569669.5	2241	BOP1	2290.4
ENST00000320912.8	384	MRFAP1	2288.5
ENST00000240851.8	1203	TFG	2281.5
ENST00000331457.8	1104	DRG1	2279.3
ENST00000304567.9	1170	RRM2	2278.3
ENST00000331835.9	498	SEP15	2277.7
ENST00000358015.7	1230	RAD23B	2277.2
ENST00000274140.9	2733	MARCH6	2276.8
ENST00000223029.7	963	AIMP2	2276
ENST00000370768.6	1935	FUBP1	2271.3
ENST00000434600.6	1236	LAMP2	2269.7
ENST00000307296.7	2607	PDCD6IP	2266.5
ENST00000361874.7	3837	DCTN1	2266.4
ENST00000523037.5	621	MRPL22	2266
ENST00000266735.9	261	SNRPF	2265.8
ENST00000284320.5	1827	TOMM70A	2261
ENST00000378852.7	1515	API5	2258.3
ENST00000376745.8	993	PPP1CA	2256.9
ENST00000356657.10	1260	FDPS	2255.2
ENST00000349139.5	2832	WDR3	2251.9
ENST00000259873.4	777	MRPS18B	2249.5
ENST00000375433.3	1569	RCC2	2245.8
ENST00000263645.9	711	CD81	2245.6
ENST00000379847.7	387	NDUFB6	2241.9
ENST00000337859.10	1281	ZC3H15	2241.6
ENST00000348459.9	2517	HELLS	2239.8
ENST00000359707.8	1449	G3BP2	2238.7
ENST00000357430.7	2163	ACSL3	2236.1
ENST00000314262.10	2574	NOP14	2236
ENST00000342756.9	2016	SRP72	2232.3
ENST00000351593.9	981	ELAVL1	2231.1
ENST00000370206.8	990	CNN3	2231
ENST00000242577.10	270	DYNLL1	2224.3
ENST00000301071.11	1356	TUBA1A	2224.1
ENST00000605844.5	1779	TAF15	2222.5
ENST00000368694.7	747	CHTOP	2222.5
ENST00000229238.4	387	MRPL51	2221.5
ENST00000331244.9	1008	GLRX3	2221.5
ENST00000265838.8	1284	ACAT1	2220.5
ENST00000375759.7	10995	SPEN	2219.3
ENST00000355338.6	1416	WARS	2215.9
ENST00000315579.9	4206	NCAPD2	2215.5
ENST00000296412.12	1125	ADH5	2214.4
ENST00000157812.6	1257	PSMC4	2214
ENST00000295770.3	2481	STT3B	2207
ENST00000278618.8	930	AASDHPPT	2206
ENST00000215956.9	387	SNU13	2203.7
ENST00000257829.7	3078	NAT10	2203.6
ENST00000277865.4	1677	GLUD1	2199.5
ENST00000361546.6	3264	UBAP2L	2199
ENST00000261622.4	1524	SLC7A5	2192.2
ENST00000263121.11	1158	SMARCB1	2183.3
ENST00000378720.7	849	ESD	2181.4
ENST00000376387.4	1992	TM9SF2	2179.3
ENST00000271628.8	1275	SF3B4	2178.5
ENST00000441448.6	921	RPF2	2178
ENST00000369002.8	2283	SEC63	2171.1
ENST00000262812.8	927	COPE	2169
ENST00000354464.10	3246	IPO4	2168.3
ENST00000370081.6	348	COX7A2	2165.3
ENST00000534548.6	4497	NCAPD3	2163.5
ENST00000350028.4	1410	SAMM50	2162.7
ENST00000314355.6	240	CKS2	2161
ENST00000370214.8	1980	ABCD3	2160.3
ENST00000320027.9	2577	HSPH1	2158
ENST00000219313.8	975	PSMD7	2155.8
ENST00000244534.6	666	HIST1H1D	2155.2
ENST00000321562.8	1749	FKBP10	2154.7
ENST00000378438.8	1053	ATP6AP2	2151.3
ENST00000261712.7	1269	PSMD11	2145.9
ENST00000284719.7	1191	OLA1	2143.4
ENST00000464845.5	708	NAA10	2141.2
ENST00000255175.5	1422	SERINC3	2141
ENST00000354546.9	2022	ANXA6	2135.1
ENST00000299138.11	2391	VPS35	2131.8
ENST00000234091.8	405	ID2	2127
ENST00000304494.9	471	CDKN2A	2126.9
ENST00000261942.6	1338	FAF2	2126.1
ENST00000378565.9	801	ITM2B	2124.9
ENST00000218364.4	2268	HTATSF1	2122
ENST00000369393.7	16791	MDN1	2121.3
ENST00000361565.8	3126	IPO9	2120.3
ENST00000578454.5	1953	NCOA4	2119
ENST00000358602.8	7812	ANKRD17	2116.6
ENST00000262518.8	9693	SRCAP	2116.5
ENST00000350697.7	969	SEC13	2116
ENST00000361445.8	7650	MTOR	2114.8
ENST00000280346.10	1944	DLAT	2114.6
ENST00000308159.9	2460	NUP93	2096.9
ENST00000411809.6	1878	CLINT1	2095.4
ENST00000573035.5	2997	GTF2I	2094.6
ENST00000369762.6	1413	ATP6AP1	2090.6
ENST00000303538.12	4014	PDS5A	2086.8
ENST00000285814.8	882	NIFK	2084.4
ENST00000367321.7	2937	MTHFD1L	2079.2
ENST00000301785.5	2244	HNRNPUL2	2078.9
ENST00000352861.8	207	SEC61G	2078.8
ENST00000344836.8	3309	USP7	2074.7
ENST00000344034.4	1641	PPM1G	2073.8
ENST00000289371.10	3663	EIF5B	2072.6
ENST00000397149.3	1542	SMU1	2056.7
ENST00000216254.8	2343	ACO2	2055.8
ENST00000610426.4	783	NSA2	2054.9
ENST00000322776.10	1395	NDUFV1	2050.6
ENST00000375571.5	807	MAPRE1	2049.8
ENST00000343043.7	1197	DAP3	2048.6
ENST00000220584.8	1254	FDFT1	2048.3
ENST00000377811.3	462	NDUFB11	2047
ENST00000253023.7	552	UBE2M	2044.9
ENST00000302503.7	912	MTCH2	2044.2
ENST00000402502.5	2820	AP1B1	2041.2
ENST00000302278.7	2397	ITGB1	2040
ENST00000504154.5	4590	SLIT2	2038.9
ENST00000264670.10	2304	NSUN2	2035.9
ENST00000373062.7	2196	GNL2	2034.9
ENST00000302763.11	2721	CTNNA1	2027.3
ENST00000298852.7	1320	PSMC3	2020.3
ENST00000242285.10	747	CLTA	2019
ENST00000234626.10	1725	CDC7	2018.2
ENST00000447998.6	1383	DCTN4	2017.4
ENST00000304457.11	2583	EXOSC10	2016.6
ENST00000225719.8	4143	CPD	2016.2
ENST00000286428.5	594	VBP1	2014.5
ENST00000236671.6	1239	CTSD	2012.4
ENST00000340857.3	585	H1F0	2012.2
ENST00000307365.3	699	DDIT4	2010.9
ENST00000291295.13	450	CALM3	2010.1
ENST00000368530.6	858	TPM3	2009.4
ENST00000261332.10	1107	ZNF24	2007
ENST00000398881.3	225	TOMM6	2000.9
ENST00000399336.8	3669	NOMO3	1994.1
ENST00000246533.7	807	CAPNS1	1993.8
ENST00000216225.8	327	RBX1	1988.3
ENST00000322157.8	2760	NPEPPS	1986.8
ENST00000309579.7	177	USMG5	1984.6
ENST00000413834.5	2250	ATP5J2-PTCD1	1981
ENST00000354283.8	3096	DDX46	1977.8
ENST00000217182.4	1392	EEF1A2	1976.1
ENST00000261601.7	1485	USP14	1975.4
ENST00000373020.8	738	TSPAN6	1973.5
ENST00000258607.9	2049	CKAP2	1972.1
ENST00000317799.9	1425	HADHB	1970.7
ENST00000313468.9	633	NDUFS8	1968.9
ENST00000348513.10	1236	SMARCE1	1966.4
ENST00000263774.8	795	NDUFS3	1965.7
ENST00000358232.10	2481	ELP2	1964.7
ENST00000351193.6	1512	NMD3	1957.9
ENST00000420826.6	288	SUMO2	1957.7
ENST00000374379.8	762	CLIC4	1956.5
ENST00000259335.8	6054	KIAA0368	1956
ENST00000371717.7	1578	PMPCA	1954.5
ENST00000379516.6	1560	SNX2	1952.9
ENST00000532219.5	7854	ANKHD1-EIF4EBP3	1952
ENST00000175091.4	702	LAPTM4A	1950
ENST00000221494.9	1395	SF3A2	1947.8
ENST00000209728.8	1683	CDC6	1944.9
ENST00000265896.9	1725	SQLE	1942.4
ENST00000295685.14	903	ARPC2	1939.7
ENST00000593829.5	420	LSM4	1939.5
ENST00000370654.5	1050	RPF1	1939
ENST00000354817.7	1548	FAR1	1937.8
ENST00000612630.4	2382	UHRF1	1937.7
ENST00000307630.4	744	YWHAG	1934.9
ENST00000358598.6	1146	PRKAR1A	1933.6
ENST00000301019.8	1641	CDT1	1933.1
ENST00000249786.8	180	SERF2	1932.8
ENST00000320585.10	999	CHORDC1	1932.6
ENST00000302746.10	1080	PDHB	1931.3
ENST00000371242.6	1107	RAE1	1929.6
ENST00000323699.8	972	DEGS1	1928.9
ENST00000333762.5	642	H1FX	1928
ENST00000375147.7	2373	NCBP1	1927.3
ENST00000360839.6	7629	ANKHD1	1925
ENST00000301364.9	2415	TSR1	1922.8
ENST00000356183.8	6330	GTF3C1	1920.7
ENST00000370683.5	891	FHL1	1915.4
ENST00000301730.12	918	RNPS1	1912
ENST00000372792.6	1428	CAP1	1910.6
ENST00000525566.5	1950	TXNRD1	1909.4
ENST00000265295.8	1818	SPDL1	1905.8
ENST00000205061.9	3612	GLG1	1904.9
ENST00000321265.9	996	NUDC	1904.6
ENST00000314797.10	2625	COPG1	1903.9
ENST00000366577.9	3798	MTR	1899.9
ENST00000380155.3	1059	SYAP1	1899.2
ENST00000258739.8	639	KDELR2	1897.8
ENST00000366560.3	1533	FH	1897.8
ENST00000266544.9	1134	NDUFA9	1892.9
ENST00000371470.7	441	MAGOH	1891.7
ENST00000216330.7	675	FKBP3	1891.3
ENST00000263697.5	762	DNAJC8	1884.7
ENST00000256216.10	2211	HSD17B4	1881
ENST00000301587.8	486	ATP5H	1879.5
ENST00000368010.3	465	PFDN2	1879
ENST00000278823.6	2007	MTA2	1878.1
ENST00000409600.5	1260	BZW1	1876.5
ENST00000374436.7	738	EIF6	1876.4
ENST00000251496.6	3048	NCAPG	1875.4
ENST00000258424.2	390	COX5B	1874
ENST00000253814.5	666	NDFIP1	1872.8
ENST00000336314.8	3060	LARP1	1872.6
ENST00000233143.5	135	TMSB10	1871.9
ENST00000366639.8	873	TSNAX	1867.3
ENST00000389054.7	3819	DIAPH1	1863.5
ENST00000376957.6	909	SRM	1863
ENST00000264552.13	669	UBE2S	1862.6
ENST00000287844.6	1872	ABCF2	1861
ENST00000265062.7	624	RAB7A	1860.8
ENST00000269321.11	615	ARHGDIA	1860.1
ENST00000361311.4	2916	CLSTN1	1859.6
ENST00000257857.8	717	CD63	1857.9
ENST00000532097.5	1131	PSMD13	1857.9
ENST00000299626.9	1581	ALG8	1854
ENST00000302418.4	2892	KIF5B	1854
ENST00000257075.9	3561	PUM1	1853.4
ENST00000398174.7	1281	HM13	1851.4
ENST00000332070.7	1098	PHF6	1849.3
ENST00000264220.6	1554	PPAT	1848.6
ENST00000264187.6	3744	NID1	1847
ENST00000290810.7	1605	NAE1	1847
ENST00000366844.7	1776	ENAH	1846.8
ENST00000372524.4	1941	ZNF503	1844.3
ENST00000338825.4	357	EIF4EBP1	1844
ENST00000510038.1	1119	H2AFY	1843.4
ENST00000327772.6	438	NDUFA12	1839
ENST00000247866.8	318	NDUFB2	1839
ENST00000306185.7	537	MRPL13	1836.9
ENST00000252102.8	300	NDUFA2	1835.2
ENST00000265069.12	3225	ZFR	1831.1
ENST00000617285.4	3000	HYOU1	1831
ENST00000216479.7	1017	AHSA1	1827.4
ENST00000294785.9	2130	NCSTN	1823.7
ENST00000246139.9	582	CITED1	1823
ENST00000335272.9	816	PITPNB	1822
ENST00000361188.9	1821	PRC1	1820.8
ENST00000394048.9	3315	ESYT1	1820.2
ENST00000306125.11	2328	QARS	1819.3
ENST00000395468.8	738	MAPK1IP1L	1819.3
ENST00000295682.4	489	KRTCAP2	1817.9
ENST00000251413.7	1356	TUBG1	1816.9
ENST00000302759.10	3258	BUB1	1812.9
ENST00000369541.3	678	BCAS2	1811.9
ENST00000221486.4	900	RNASEH2A	1808.6
ENST00000590247.6	378	PDCD5	1805
ENST00000343526.8	3153	TRIM24	1802.2
ENST00000354831.11	3660	NRD1	1800.9
ENST00000249364.8	948	CALU	1800.4
ENST00000261890.6	651	RAB11A	1797.4
ENST00000337138.8	2481	HIF1A	1794.9
ENST00000515768.5	1098	CSNK1A1	1793.1
ENST00000257904.10	912	CDK4	1791.1
ENST00000428192.6	816	OTUB1	1790.4
ENST00000284984.7	2904	ADAMTS1	1789.9
ENST00000376406.7	6270	MDC1	1788.6
ENST00000310441.11	6108	HCFC1	1785
ENST00000310092.11	1095	RBM4	1784.7
ENST00000304312.4	210	ATP5I	1783
ENST00000234170.9	3165	CEBPZ	1782.9
ENST00000486715.5	2256	GFM1	1781.9
ENST00000306627.7	582	UBE2E1	1781.7
ENST00000300403.10	2244	TPX2	1781
ENST00000367975.6	510	SDHC	1780.9
ENST00000249289.4	360	ATP6V1F	1779
ENST00000372945.7	414	MRPS16	1778.6
ENST00000283943.9	5979	TRIP12	1777.6
ENST00000300151.4	756	MRPL16	1776.5
ENST00000234160.4	1359	GORASP2	1775.3
ENST00000366994.7	2889	INTS7	1774.6
ENST00000409682.7	933	PSMD14	1773.7
ENST00000325222.8	2331	CUL1	1773
ENST00000398093.7	12945	DYNC2H1	1772.6
ENST00000262710.5	4026	ACIN1	1771.5
ENST00000323274.14	942	TYMS	1766.8
ENST00000403230.1	2190	DDX17	1766.7
ENST00000367441.1	1617	TROVE2	1763.2
ENST00000295956.8	7809	FLNB	1762.4
ENST00000263270.10	429	AP2S1	1762.4
ENST00000445930.6	1212	PSMC6	1761.5
ENST00000374496.3	471	CUTA	1757.4
ENST00000380842.4	426	POMP	1755.2
ENST00000278422.8	891	TMX2	1753.9
ENST00000377595.7	693	UCHL3	1753.6
ENST00000247191.6	2541	DLGAP5	1751.1
ENST00000373719.7	3141	OGT	1750.9
ENST00000369842.8	765	EMD	1747.8
ENST00000457354.6	843	TMX1	1747.2
ENST00000285873.7	4527	GEMIN5	1745.1
ENST00000246071.7	678	SNRPB2	1744.7
ENST00000366991.4	2193	DTL	1743.6
ENST00000525428.5	714	CLNS1A	1742.9
ENST00000260130.8	897	SDCBP	1742.3
ENST00000370794.7	2736	USP33	1741
ENST00000261168.8	3813	ATF7IP	1740
ENST00000290341.7	1734	IGF2BP1	1739.4
ENST00000326624.2	2019	ZBTB33	1739
ENST00000300249.9	984	MAPRE2	1737.1
ENST00000260102.8	891	MRPL15	1735.2
ENST00000273130.8	1572	DYNC1LI1	1734.9
ENST00000251047.5	1533	LMAN1	1734
ENST00000264027.8	900	SC5D	1732.7
ENST00000397622.6	1686	TMEM209	1732.3
ENST00000586746.5	633	POLR2E	1730.4
ENST00000323848.13	2715	SRRM1	1724.6
ENST00000022615.8	852	VDAC3	1721.3
ENST00000356464.9	348	RPS26	1721
ENST00000344548.7	576	CDC42	1720.8
ENST00000367619.7	1653	SOAT1	1720.4
ENST00000240922.7	510	NAA50	1719.2
ENST00000168216.10	786	HSD17B10	1717.1
ENST00000272348.6	231	SNRPG	1716.7
ENST00000514213.6	2889	USO1	1716.4
ENST00000262061.6	534	COPZ1	1715.7
ENST00000260648.10	2184	PREPL	1714.1
ENST00000284971.7	327	ATP5J	1714
ENST00000304414.11	612	ARL6IP1	1711.7
ENST00000326925.10	555	NDUFAF3	1709
ENST00000354775.4	1557	ALDH9A1	1708.7
ENST00000361752.7	1026	QKI	1706.2
ENST00000227378.7	1941	HSPA8	1703.9
ENST00000253413.9	681	ATP6V1E1	1702.2
ENST00000435070.6	1656	CPSF6	1701.1
ENST00000010404.6	468	MGST1	1698.8
ENST00000258772.9	1644	DDX56	1697
ENST00000267884.10	411	SRP14	1696.2
ENST00000303575.8	660	TMED10	1695.3
ENST00000404125.5	5532	PSME4	1695
ENST00000258886.12	2892	IREB2	1694.8
ENST00000300291.9	684	NUDT21	1694.7
ENST00000246868.6	753	SBDS	1694.1
ENST00000318066.6	459	UBE2N	1692.3
ENST00000216727.8	921	PABPN1	1691.5
ENST00000256383.8	948	EIF2S1	1691.1
ENST00000216037.10	786	XBP1	1690.2
ENST00000250498.8	342	DAD1	1690.1
ENST00000367274.8	594	UBE2T	1689.7
ENST00000429709.6	1290	ACTL6A	1689.5
ENST00000246069.11	498	DSTN	1687.8
ENST00000337057.7	3018	EPB41L2	1684.8
ENST00000262225.7	606	TMED2	1684.8
ENST00000369799.9	1593	AHCYL1	1684.3
ENST00000622306.4	3669	NOMO2	1682.9
ENST00000314349.8	1371	TIMM50	1681.5
ENST00000412830.7	1506	PWP1	1680.1
ENST00000240185.7	1245	TARDBP	1677.6
ENST00000394128.6	2970	MED24	1675.7
ENST00000458591.6	1929	SCFD1	1673.1
ENST00000371477.3	2409	CDC5L	1673
ENST00000303910.4	393	HIST1H2AE	1671.7
ENST00000367455.8	990	UCHL5	1670.9
ENST00000343115.8	1752	RDX	1668.2
ENST00000256079.8	3114	IPO8	1666.4
ENST00000265872.10	3453	CCAR1	1666.1
ENST00000583931.5	807	ANP32E	1666
ENST00000410080.5	2793	PRPF40A	1664
ENST00000466490.6	816	SRPRB	1662
ENST00000477853.5	2982	EMC1	1660.9
ENST00000357394.8	1167	ERGIC3	1659.1
ENST00000224073.5	447	EDF1	1658.8
ENST00000476781.5	753	MRPL47	1658.6
ENST00000530167.1	432	H2AFX	1656.1
ENST00000287647.7	4416	FANCD2	1655
ENST00000314888.9	7626	TLN1	1654
ENST00000310955.10	1500	CDC20	1653.1
ENST00000371989.7	810	SURF4	1651.1
ENST00000225665.11	945	SLC25A11	1649.9
ENST00000253332.5	5349	AKAP12	1645.3
ENST00000265729.6	597	SRI	1643.8
ENST00000012443.8	1500	PPP5C	1643.4
ENST00000333676.7	597	MRPL12	1642
ENST00000393346.7	1959	PICALM	1637.2
ENST00000370938.7	1218	CTH	1636.9
ENST00000413040.6	1878	NUB1	1636.8
ENST00000225972.7	924	LRRC59	1636.7
ENST00000338193.10	1263	PRIM1	1635
ENST00000409784.7	618	RAB1A	1635
ENST00000211998.8	3405	VCL	1633.4
ENST00000373812.7	1740	YTHDF2	1633.2
ENST00000397111.9	2247	CARS	1632.4
ENST00000436063.6	2271	DNTTIP2	1631.6
ENST00000317610.11	1122	RTN4	1628.4
ENST00000315970.11	2004	OS9	1624.4
ENST00000301788.11	519	POLR2G	1624.2
ENST00000323963.9	1224	EIF4A2	1619.9
ENST00000354268.8	3081	SMARCAD1	1619.5
ENST00000369905.8	1131	ACTR1A	1619.4
ENST00000215570.7	288	TIMM13	1617.9
ENST00000274137.9	375	NDUFS6	1617.8
ENST00000447750.6	1344	GDI1	1617.3
ENST00000262348.8	1626	WLS	1615.2
ENST00000330899.4	1194	DNAJA1	1614.3
ENST00000302631.7	1044	SCAMP3	1611.6
ENST00000264202.7	819	CAPZB	1610.9
ENST00000303436.10	543	ARF4	1610
ENST00000253329.2	1479	PPIL4	1609.9
ENST00000248450.8	1305	AAMP	1609.8
ENST00000314761.8	2493	WDR75	1606.6
ENST00000589677.5	4851	SMARCA4	1605.3
ENST00000259253.10	4668	UGGT1	1604
ENST00000306823.10	1476	GPS1	1602.1
ENST00000054950.3	996	RCN1	1601.7
ENST00000325974.8	1449	CCZ1	1599.8
ENST00000369851.5	1065	GNAI3	1599.5
ENST00000388752.7	918	MRPL2	1598.6
ENST00000199814.8	1263	RBM22	1598.3
ENST00000338034.8	2481	ELAC2	1597
ENST00000241600.9	891	MRPS2	1596.1
ENST00000255882.10	6309	PI4KA	1595.1
ENST00000261623.7	588	CYBA	1594.9
ENST00000233078.8	1224	DAZAP1	1593.8
ENST00000374748.5	2238	CUL2	1592.9
ENST00000256646.6	7416	NOTCH2	1592
ENST00000566157.5	1629	OGFOD1	1590.4
ENST00000280612.9	1506	SLC7A11	1586
ENST00000421745.6	14574	BIRC6	1586
ENST00000324932.11	5403	NUP98	1582.7
ENST00000322244.9	3159	UBA6	1581
ENST00000341698.2	1113	TMEM189-UBE2V1	1580
ENST00000295702.8	552	SSR2	1579.6
ENST00000216774.10	1515	SRP54	1577
ENST00000356309.7	3432	NCAPG2	1576
ENST00000619387.4	1683	AATF	1575.8
ENST00000066544.7	2475	CDC27	1574.3
ENST00000431736.6	3222	UBE4A	1574.3
ENST00000428830.6	1431	CHEK1	1574
ENST00000307877.6	1884	SRP68	1571.6
ENST00000340296.8	1839	DYNC1I2	1571.6
ENST00000391842.5	1251	PTOV1	1571.1
ENST00000269305.8	1182	TP53	1569.9
ENST00000248975.5	741	YWHAH	1567.9
ENST00000005558.8	1356	IFRD1	1565.9
ENST00000328703.11	840	HAX1	1565.7
ENST00000357559.8	1866	FXR1	1565
ENST00000370920.7	993	ZRANB2	1563.7
ENST00000380737.7	1344	PPP2R2A	1563.3
ENST00000265044.6	558	SSR3	1563.2
ENST00000226299.8	1560	LAP3	1562.2
ENST00000336767.5	1062	BRIX1	1558.6
ENST00000310137.4	2010	RBM14	1558.3
ENST00000393868.6	1041	SUCLG1	1558
ENST00000266481.10	2100	DNM1L	1557.3
ENST00000271688.10	1143	CERS2	1557.2
ENST00000218348.7	2892	USP11	1557.1
ENST00000373547.8	918	PPP6C	1556.8
ENST00000261708.8	1794	UTP6	1556.6
ENST00000394888.8	1416	CPSF7	1554
ENST00000294724.8	4599	AGL	1553
ENST00000395314.7	4074	KTN1	1552.3
ENST00000389682.7	687	TSN	1549.3
ENST00000374358.4	474	TMEM50A	1549
ENST00000329559.7	318	NDUFB1	1548.4
ENST00000393800.6	2622	PPP6R3	1546.4
