"notstall"	"other"	"stall"	"n"	"mu"	"sigma"	"z"	"gene_name"
"311"	4	23	0	4	1.05795943321466	0.882122379623535	-1.19933408068183	"SPATA6L"
"312"	4	14	0	4	1.05795943321466	0.882122379623535	-1.19933408068183	"AZI2"
"313"	4	2	0	4	1.05795943321466	0.882122379623535	-1.19933408068183	"C4orf3"
"314"	4	7	0	4	1.05795943321466	0.882122379623535	-1.19933408068183	"ACER3"
"315"	4	7	0	4	1.05795943321466	0.882122379623535	-1.19933408068183	"MKRN2OS"
"316"	4	10	0	4	1.05795943321466	0.882122379623535	-1.19933408068183	"TOM1L1"
"317"	4	4	0	4	1.05795943321466	0.882122379623535	-1.19933408068183	"ANP32E"
"318"	4	1	0	4	1.05795943321466	0.882122379623535	-1.19933408068183	"TMEM106A"
"319"	4	18	0	4	1.05795943321466	0.882122379623535	-1.19933408068183	"ZNF253"
"320"	4	10	0	4	1.05795943321466	0.882122379623535	-1.19933408068183	"MAGEA2"
"321"	4	1	0	4	1.05795943321466	0.882122379623535	-1.19933408068183	"MAL2"
"322"	21	15	4	25	6.61224645759161	2.20530594905884	-1.1845279149165	"PSRC1"
"323"	21	25	4	25	6.61224645759161	2.20530594905884	-1.1845279149165	"ATP5J2-PTCD1"
"324"	9	17	1	10	2.64489858303664	1.39475794730904	-1.17934340235179	"TGFBR3"
"325"	9	21	1	10	2.64489858303664	1.39475794730904	-1.17934340235179	"CHN2"
"326"	9	18	1	10	2.64489858303664	1.39475794730904	-1.17934340235179	"WASL"
"327"	9	7	1	10	2.64489858303664	1.39475794730904	-1.17934340235179	"MRPL32"
"328"	9	13	1	10	2.64489858303664	1.39475794730904	-1.17934340235179	"BLNK"
"329"	9	7	1	10	2.64489858303664	1.39475794730904	-1.17934340235179	"DHRS2"
"330"	9	14	1	10	2.64489858303664	1.39475794730904	-1.17934340235179	"ALLC"
"331"	9	19	1	10	2.64489858303664	1.39475794730904	-1.17934340235179	"CECR1"
"332"	9	13	1	10	2.64489858303664	1.39475794730904	-1.17934340235179	"PELI2"
"333"	9	12	1	10	2.64489858303664	1.39475794730904	-1.17934340235179	"EIF2D"
"334"	9	3	1	10	2.64489858303664	1.39475794730904	-1.17934340235179	"SLC18A1"
"335"	9	15	1	10	2.64489858303664	1.39475794730904	-1.17934340235179	"SLC30A6"
"336"	9	20	1	10	2.64489858303664	1.39475794730904	-1.17934340235179	"SIGLEC12"
"337"	9	18	1	10	2.64489858303664	1.39475794730904	-1.17934340235179	"BAG5"
"338"	9	13	1	10	2.64489858303664	1.39475794730904	-1.17934340235179	"GPR22"
"339"	9	7	1	10	2.64489858303664	1.39475794730904	-1.17934340235179	"CCDC43"
"340"	9	10	1	10	2.64489858303664	1.39475794730904	-1.17934340235179	"RSPO3"
"341"	9	4	1	10	2.64489858303664	1.39475794730904	-1.17934340235179	"C1orf109"
"342"	9	10	1	10	2.64489858303664	1.39475794730904	-1.17934340235179	"GNAI3"
"343"	9	12	1	10	2.64489858303664	1.39475794730904	-1.17934340235179	"FNDC7"
"344"	9	3	1	10	2.64489858303664	1.39475794730904	-1.17934340235179	"LCN8"
"345"	9	13	1	10	2.64489858303664	1.39475794730904	-1.17934340235179	"APBB1IP"
"346"	9	7	1	10	2.64489858303664	1.39475794730904	-1.17934340235179	"C19orf54"
"347"	9	2	1	10	2.64489858303664	1.39475794730904	-1.17934340235179	"PRB2"
"348"	9	31	1	10	2.64489858303664	1.39475794730904	-1.17934340235179	"ZNF880"
"349"	28	8	6	34	8.99265518232459	2.57180658047565	-1.16363928961217	"USP5"
"350"	17	28	3	20	5.28979716607329	1.9724856053121	-1.16086888538331	"ZNF14"
"351"	17	24	3	20	5.28979716607329	1.9724856053121	-1.16086888538331	"MTMR2"
"352"	17	20	3	20	5.28979716607329	1.9724856053121	-1.16086888538331	"SNRNP35"
"353"	17	8	3	20	5.28979716607329	1.9724856053121	-1.16086888538331	"FBXL2"
"354"	13	20	2	15	3.96734787455497	1.7082226427994	-1.15169289134987	"ASTE1"
"355"	13	6	2	15	3.96734787455497	1.7082226427994	-1.15169289134987	"IMPA2"
"356"	13	19	2	15	3.96734787455497	1.7082226427994	-1.15169289134987	"ME2"
"357"	13	7	2	15	3.96734787455497	1.7082226427994	-1.15169289134987	"NTF3"
"358"	13	3	2	15	3.96734787455497	1.7082226427994	-1.15169289134987	"TMED9"
"359"	13	8	2	15	3.96734787455497	1.7082226427994	-1.15169289134987	"NUDT17"
"360"	13	9	2	15	3.96734787455497	1.7082226427994	-1.15169289134987	"STK4"
"361"	24	34	5	29	7.67020589080627	2.3751871971672	-1.1242086072167	"ADAM19"
"362"	24	4	5	29	7.67020589080627	2.3751871971672	-1.1242086072167	"TCF3"
"363"	24	18	5	29	7.67020589080627	2.3751871971672	-1.1242086072167	"CBL"
"364"	24	20	5	29	7.67020589080627	2.3751871971672	-1.1242086072167	"PIK3CB"
"365"	24	7	5	29	7.67020589080627	2.3751871971672	-1.1242086072167	"SPRYD3"
"366"	24	38	5	29	7.67020589080627	2.3751871971672	-1.1242086072167	"MAP3K5"
"367"	20	7	4	24	6.34775659928795	2.16074972076734	-1.08654721864511	"RHPN2"
"368"	20	33	4	24	6.34775659928795	2.16074972076734	-1.08654721864511	"USP6NL"
"369"	20	24	4	24	6.34775659928795	2.16074972076734	-1.08654721864511	"PTCD1"
"370"	20	23	4	24	6.34775659928795	2.16074972076734	-1.08654721864511	"GOLGA6D"
"371"	16	9	3	19	5.02530730776962	1.92254115430731	-1.0534532918747	"CHGA"
"372"	16	20	3	19	5.02530730776962	1.92254115430731	-1.0534532918747	"UTP18"
"373"	16	7	3	19	5.02530730776962	1.92254115430731	-1.0534532918747	"GCKR"
"374"	16	12	3	19	5.02530730776962	1.92254115430731	-1.0534532918747	"CDYL2"
"375"	8	12	1	9	2.38040872473298	1.3231835694353	-1.04324808486104	"TIMM21"
"376"	8	12	1	9	2.38040872473298	1.3231835694353	-1.04324808486104	"MAP2K5"
"377"	8	9	1	9	2.38040872473298	1.3231835694353	-1.04324808486104	"THG1L"
"378"	8	8	1	9	2.38040872473298	1.3231835694353	-1.04324808486104	"ZDHHC2"
"379"	8	18	1	9	2.38040872473298	1.3231835694353	-1.04324808486104	"IL1RL2"
"380"	8	2	1	9	2.38040872473298	1.3231835694353	-1.04324808486104	"TMEM208"
"381"	8	6	1	9	2.38040872473298	1.3231835694353	-1.04324808486104	"MPLKIP"
"382"	8	37	1	9	2.38040872473298	1.3231835694353	-1.04324808486104	"CTAGE9"
"383"	8	28	1	9	2.38040872473298	1.3231835694353	-1.04324808486104	"ZNF77"
"384"	8	20	1	9	2.38040872473298	1.3231835694353	-1.04324808486104	"LCP1"
"385"	8	14	1	9	2.38040872473298	1.3231835694353	-1.04324808486104	"NDEL1"
"386"	8	2	1	9	2.38040872473298	1.3231835694353	-1.04324808486104	"RAB5C"
"387"	8	3	1	9	2.38040872473298	1.3231835694353	-1.04324808486104	"BPIFB6"
"388"	8	17	1	9	2.38040872473298	1.3231835694353	-1.04324808486104	"TMPRSS11F"
"389"	8	5	1	9	2.38040872473298	1.3231835694353	-1.04324808486104	"SSTR2"
"390"	8	3	1	9	2.38040872473298	1.3231835694353	-1.04324808486104	"PPP1R14C"
"391"	8	10	1	9	2.38040872473298	1.3231835694353	-1.04324808486104	"RASSF9"
"392"	8	8	1	9	2.38040872473298	1.3231835694353	-1.04324808486104	"RTCA"
"393"	8	2	1	9	2.38040872473298	1.3231835694353	-1.04324808486104	"TMEM164"
"394"	8	14	1	9	2.38040872473298	1.3231835694353	-1.04324808486104	"HSPA14"
"395"	8	11	1	9	2.38040872473298	1.3231835694353	-1.04324808486104	"CAMKMT"
"396"	8	3	1	9	2.38040872473298	1.3231835694353	-1.04324808486104	"ANKRD39"
"397"	8	16	1	9	2.38040872473298	1.3231835694353	-1.04324808486104	"FCHO2"
"398"	8	4	1	9	2.38040872473298	1.3231835694353	-1.04324808486104	"BSDC1"
"399"	8	25	1	9	2.38040872473298	1.3231835694353	-1.04324808486104	"ZNF154"
"400"	8	16	1	9	2.38040872473298	1.3231835694353	-1.04324808486104	"SNTG1"
"401"	8	5	1	9	2.38040872473298	1.3231835694353	-1.04324808486104	"MRPS21"
"402"	8	10	1	9	2.38040872473298	1.3231835694353	-1.04324808486104	"RNF115"
"403"	3	12	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"RGS17"
"404"	3	6	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"TXN2"
"405"	3	1	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"SPINT3"
"406"	3	2	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"ARL2BP"
"407"	3	5	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"HAMP"
"408"	3	0	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"CAV2"
"409"	3	6	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"CLEC2B"
"410"	3	3	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"ARHGDIB"
"411"	3	5	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"GZMK"
"412"	3	2	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"LSM8"
"413"	3	2	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"SLC35D2"
"414"	3	8	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"NDFIP1"
"415"	3	8	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"IMPA1"
"416"	3	3	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"TIMM10"
"417"	3	3	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"TSPAN31"
"418"	3	3	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"PFDN1"
"419"	3	6	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"AAGAB"
"420"	3	2	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"RHEB"
"421"	3	8	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"CDKN2C"
"422"	3	3	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"CALB1"
"423"	3	5	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"GABARAPL1"
"424"	3	1	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"SNRPG"
"425"	3	10	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"GC"
"426"	3	3	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"DNAJC5B"
"427"	3	7	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"LCN9"
"428"	3	4	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"FAM177A1"
"429"	3	4	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"ATP6V1G3"
"430"	3	1	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"MED21"
"431"	3	16	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"CD96"
"432"	3	5	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"ATG3"
"433"	3	5	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"ATP5J"
"434"	3	7	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"RAET1L"
"435"	3	6	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"VBP1"
"436"	3	11	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"NAT2"
"437"	3	9	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"GATAD1"
"438"	3	7	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"IL24"
"439"	3	8	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"GYG1"
"440"	3	21	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"LIPH"
"441"	3	10	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"TMEM184C"
"442"	3	24	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"CAGE1"
"443"	3	5	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"NPM1"
"444"	3	11	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"TRUB1"
"445"	3	1	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"BORCS7-ASMT"
"446"	3	1	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"ANAPC16"
"447"	3	4	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"TVP23A"
"448"	3	8	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"OR2B2"
"449"	3	3	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"SDR16C5"
"450"	3	1	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"C14orf142"
"451"	3	6	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"APITD1"
"452"	3	1	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"PTMS"
"453"	3	19	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"ZNF680"
"454"	3	0	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"TMEM234"
"455"	3	1	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"EIF4EBP3"
"456"	3	2	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"YPEL2"
"457"	3	6	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"OR8K3"
"458"	3	7	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"C19orf18"
"459"	3	28	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"ZNF569"
"460"	3	9	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"RAB23"
"461"	3	8	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"RRH"
"462"	3	10	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"SERHL2"
"463"	3	15	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"ZNF85"
"464"	3	6	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"KCNIP1"
"465"	3	32	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"DDIAS"
"466"	3	0	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"ATP6V0C"
"467"	3	5	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"INO80C"
"468"	3	6	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"OR13F1"
"469"	3	11	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"PLSCR2"
"470"	3	10	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"EBAG9"
"471"	3	13	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"CLUL1"
"472"	3	8	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"OSTN"
"473"	3	1	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"BORCS7"
"474"	3	4	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"LCN6"
"475"	3	3	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"S100A14"
"476"	3	16	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"GTDC1"
"477"	3	10	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"LPAR6"
"478"	3	11	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"IL22RA2"
"479"	3	5	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"XAGE5"
"480"	3	14	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"SERPINB8"
"481"	3	11	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"ZNF708"
"482"	3	1	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"GPM6B"
"483"	3	8	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"ZHX1-C8orf76"
"484"	3	5	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"CDC42SE1"
"485"	3	5	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"AIG1"
"486"	3	11	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"CD300A"
"487"	3	34	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"ZNF605"
"488"	3	2	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"CDC42SE2"
"489"	3	11	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"FAM45A"
"490"	3	5	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"SPRYD7"
"491"	3	9	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"ARMT1"
"492"	3	8	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"C1orf53"
"493"	3	6	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"ACBD6"
"494"	3	7	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"FCGR3A"
"495"	3	10	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"ARG1"
"496"	3	11	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"SLAMF9"
"497"	3	10	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"CACUL1"
"498"	3	7	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"MAGEA3"
"499"	3	3	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"C1orf146"
"500"	3	8	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"RAB14"
"501"	3	2	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"TIMM23B"
"502"	3	3	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"SDHD"
"503"	3	6	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"MAPRE1"
"504"	3	5	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"UQCC3"
"505"	3	4	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"FUNDC1"
"506"	3	14	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"PHF11"
"507"	3	6	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"FAM107B"
"508"	3	0	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"CTXN3"
"509"	3	3	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"COMMD8"
"510"	3	3	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"SERPINB5"
"511"	3	8	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"TAS2R31"
"512"	3	16	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"RAD9B"
"513"	3	4	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"RABL2A"
"514"	3	2	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"AAMDC"
"515"	3	5	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"RABL2B"
"516"	3	1	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"CHCHD4"
"517"	3	2	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"TMEM123"
"518"	3	0	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"TMEM242"
"519"	3	5	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"IGSF23"
"520"	3	10	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"GTF2A1L"
"521"	3	4	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"TMEM196"
"522"	3	12	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"ERMN"
"523"	3	3	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"FAM19A2"
"524"	3	7	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"C11orf21"
"525"	3	1	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"TM2D2"
"526"	3	16	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"ZNF492"
"527"	3	21	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"ZNF273"
"528"	3	4	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"RIIAD1"
"529"	3	1	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"UQCRHL"
"530"	3	5	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"SPCS3"
"531"	3	4	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"NACA2"
"532"	3	3	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"IRGM"
"533"	3	30	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"ZNF674"
"534"	3	5	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"PAFAH1B2"
"535"	3	8	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"USP50"
"536"	3	2	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"MYL6"
"537"	3	21	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"ZFP37"
"538"	3	8	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"RD3L"
"539"	3	4	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"C1orf234"
"540"	3	9	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"TBC1D29"
"541"	3	19	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"ZNF728"
"542"	3	2	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"SMIM17"
"543"	3	0	0	3	0.793469574910993	0.763940390000762	-1.03865378149492	"CCL3"
"544"	12	6	2	14	3.7028580162513	1.6502998588785	-1.03184764095448	"SLC25A43"
"545"	12	17	2	14	3.7028580162513	1.6502998588785	-1.03184764095448	"TNFRSF10A"
"546"	12	19	2	14	3.7028580162513	1.6502998588785	-1.03184764095448	"PAX6"
"547"	12	18	2	14	3.7028580162513	1.6502998588785	-1.03184764095448	"RALGPS1"
"548"	12	8	2	14	3.7028580162513	1.6502998588785	-1.03184764095448	"TCF7L1"
"549"	12	18	2	14	3.7028580162513	1.6502998588785	-1.03184764095448	"KPNB1"
"550"	12	7	2	14	3.7028580162513	1.6502998588785	-1.03184764095448	"SOHLH1"
"551"	12	7	2	14	3.7028580162513	1.6502998588785	-1.03184764095448	"CS"
"552"	12	14	2	14	3.7028580162513	1.6502998588785	-1.03184764095448	"DCAF12"
"553"	12	21	2	14	3.7028580162513	1.6502998588785	-1.03184764095448	"SPATA17"
"554"	12	13	2	14	3.7028580162513	1.6502998588785	-1.03184764095448	"RTKN2"
"555"	12	15	2	14	3.7028580162513	1.6502998588785	-1.03184764095448	"SLITRK1"
"556"	12	12	2	14	3.7028580162513	1.6502998588785	-1.03184764095448	"CYBB"
"557"	12	6	2	14	3.7028580162513	1.6502998588785	-1.03184764095448	"GMDS"
"558"	12	5	2	14	3.7028580162513	1.6502998588785	-1.03184764095448	"IDH3B"
"559"	12	11	2	14	3.7028580162513	1.6502998588785	-1.03184764095448	"SCFD2"
"560"	12	9	2	14	3.7028580162513	1.6502998588785	-1.03184764095448	"PATL2"
"561"	23	18	5	28	7.40571603250261	2.33387644240838	-1.03078123108355	"SLC9A2"
"562"	23	11	5	28	7.40571603250261	2.33387644240838	-1.03078123108355	"TSKS"
"563"	23	27	5	28	7.40571603250261	2.33387644240838	-1.03078123108355	"PBXIP1"
"564"	23	12	5	28	7.40571603250261	2.33387644240838	-1.03078123108355	"DUX4"
"565"	33	12	8	41	10.8440841904502	2.8241695946747	-1.00705148720994	"UNC45A"
"566"	19	6	4	23	6.08326674098428	2.11525515780909	-0.984877277473258	"PHKG1"
"567"	19	10	4	23	6.08326674098428	2.11525515780909	-0.984877277473258	"TFPT"
"568"	15	12	3	18	4.76081744946596	1.87126414940465	-0.940977493757989	"GRHL2"
"569"	15	28	3	18	4.76081744946596	1.87126414940465	-0.940977493757989	"NUTM2F"
"570"	15	23	3	18	4.76081744946596	1.87126414940465	-0.940977493757989	"CDH6"
"571"	15	22	3	18	4.76081744946596	1.87126414940465	-0.940977493757989	"ZKSCAN7"
"572"	15	10	3	18	4.76081744946596	1.87126414940465	-0.940977493757989	"GSK3B"
"573"	15	21	3	18	4.76081744946596	1.87126414940465	-0.940977493757989	"ACSM5"
"574"	15	2	3	18	4.76081744946596	1.87126414940465	-0.940977493757989	"ELF3"
"575"	15	17	3	18	4.76081744946596	1.87126414940465	-0.940977493757989	"ARNTL"
"576"	15	27	3	18	4.76081744946596	1.87126414940465	-0.940977493757989	"PNPT1"
"577"	15	7	3	18	4.76081744946596	1.87126414940465	-0.940977493757989	"LIX1L"
"578"	15	8	3	18	4.76081744946596	1.87126414940465	-0.940977493757989	"SYN2"
"579"	22	32	5	27	7.14122617419894	2.29182117000228	-0.934290250140593	"KIAA1033"
"580"	11	5	2	13	3.43836815794764	1.59026873548348	-0.90448118978478	"DKKL1"
"581"	11	10	2	13	3.43836815794764	1.59026873548348	-0.90448118978478	"DNAJB11"
"582"	11	8	2	13	3.43836815794764	1.59026873548348	-0.90448118978478	"STC2"
"583"	11	28	2	13	3.43836815794764	1.59026873548348	-0.90448118978478	"PLK2"
"584"	11	33	2	13	3.43836815794764	1.59026873548348	-0.90448118978478	"KANSL1L"
"585"	11	12	2	13	3.43836815794764	1.59026873548348	-0.90448118978478	"POGLUT1"
"586"	11	6	2	13	3.43836815794764	1.59026873548348	-0.90448118978478	"AIFM2"
"587"	11	3	2	13	3.43836815794764	1.59026873548348	-0.90448118978478	"ISG20L2"
"588"	11	11	2	13	3.43836815794764	1.59026873548348	-0.90448118978478	"LRRC42"
"589"	11	50	2	13	3.43836815794764	1.59026873548348	-0.90448118978478	"UACA"
"590"	11	11	2	13	3.43836815794764	1.59026873548348	-0.90448118978478	"HAO2"
"591"	11	4	2	13	3.43836815794764	1.59026873548348	-0.90448118978478	"RPS19BP1"
"592"	11	3	2	13	3.43836815794764	1.59026873548348	-0.90448118978478	"STX3"
"593"	11	26	2	13	3.43836815794764	1.59026873548348	-0.90448118978478	"ZNF791"
