"notstall"	"stall"	"n"	"mu"	"sigma"	"z"	"gene_name"
"324"	61	7	68	17.9853103646492	3.63708374590903	-3.0203622275691	"NEXN"
"325"	37	2	39	10.3151044738429	2.7544262475457	-3.01881543615553	"ARHGAP26"
"326"	37	2	39	10.3151044738429	2.7544262475457	-3.01881543615553	"LNX2"
"327"	37	2	39	10.3151044738429	2.7544262475457	-3.01881543615553	"LARP7"
"328"	37	2	39	10.3151044738429	2.7544262475457	-3.01881543615553	"ZNF791"
"329"	340	85	425	112.408189779057	9.09270936477259	-3.01430395270782	"SYNE1"
"330"	47	4	51	13.4889827734869	3.14980691964869	-3.01256013957364	"IBTK"
"331"	42	3	45	11.9020436236649	2.95872840796815	-3.00873970036953	"PPP2R3A"
"332"	42	3	45	11.9020436236649	2.95872840796815	-3.00873970036953	"ZNF91"
"333"	42	3	45	11.9020436236649	2.95872840796815	-3.00873970036953	"ZNF792"
"334"	42	3	45	11.9020436236649	2.95872840796815	-3.00873970036953	"CTAGE15"
"335"	42	3	45	11.9020436236649	2.95872840796815	-3.00873970036953	"PNPT1"
"336"	102	17	119	31.4742931381361	4.81140954459527	-3.0083269786076	"GIGYF2"
"337"	102	17	119	31.4742931381361	4.81140954459527	-3.0083269786076	"CC2D2A"
"338"	82	12	94	24.8620466805445	4.27624689147717	-3.00778860691587	"UNC13C"
"339"	82	12	94	24.8620466805445	4.27624689147717	-3.00778860691587	"PPP1R26"
"340"	86	13	99	26.1844959720628	4.38850342858007	-3.00432623253725	"DDX46"
"341"	65	8	73	19.3077596561675	3.76842845766595	-3.00065658223248	"TMEM131"
"342"	25	0	25	6.61224645759161	2.20530594905884	-2.99833520170457	"CREBRF"
"343"	25	0	25	6.61224645759161	2.20530594905884	-2.99833520170457	"ZNF454"
"344"	25	0	25	6.61224645759161	2.20530594905884	-2.99833520170457	"ZNF345"
"345"	56	6	62	16.3983712148272	3.47291928149887	-2.99412982911004	"DHX40"
"346"	56	6	62	16.3983712148272	3.47291928149887	-2.99412982911004	"SRSF11"
"347"	31	1	32	8.46367546571726	2.49501886587286	-2.99143047285382	"SAV1"
"348"	31	1	32	8.46367546571726	2.49501886587286	-2.99143047285382	"GRHL1"
"349"	31	1	32	8.46367546571726	2.49501886587286	-2.99143047285382	"RBAK"
"350"	31	1	32	8.46367546571726	2.49501886587286	-2.99143047285382	"ZP2"
"351"	69	9	78	20.6302089476858	3.89534695583557	-2.98566702261599	"PLEKHH2"
"352"	113	20	133	35.1771511543874	5.08656577958418	-2.98377172576899	"PHIP"
"353"	51	5	56	14.8114320650052	3.30059971775701	-2.97262100951544	"PTPN4"
"354"	51	5	56	14.8114320650052	3.30059971775701	-2.97262100951544	"BICD1"
"355"	51	5	56	14.8114320650052	3.30059971775701	-2.97262100951544	"CCDC81"
"356"	51	5	56	14.8114320650052	3.30059971775701	-2.97262100951544	"ZNF229"
"357"	60	7	67	17.7208205063455	3.61024143259111	-2.96955777238728	"PKN2"
"358"	77	11	88	23.2751075307225	4.13752071147917	-2.96677850981297	"TRIP11"
"359"	36	2	38	10.0506146155392	2.71888377464182	-2.96099991129626	"DNAJC10"
"360"	36	2	38	10.0506146155392	2.71888377464182	-2.96099991129626	"ZNF564"
"361"	36	2	38	10.0506146155392	2.71888377464182	-2.96099991129626	"ITIH2"
"362"	36	2	38	10.0506146155392	2.71888377464182	-2.96099991129626	"STON1-GTF2A1L"
"363"	93	15	108	28.5649046967958	4.58364234000457	-2.95941604745327	"TNIK"
"364"	85	13	98	25.9200061137591	4.36628301527751	-2.95904000463377	"PSME4"
"365"	46	4	50	13.2244929151832	3.11877358234108	-2.95773087453785	"CCDC129"
"366"	46	4	50	13.2244929151832	3.11877358234108	-2.95773087453785	"ATP5J2-PTCD1"
"367"	46	4	50	13.2244929151832	3.11877358234108	-2.95773087453785	"NBPF11"
"368"	41	3	44	11.6375537653612	2.92566895238671	-2.95233463044917	"SENP5"
"369"	41	3	44	11.6375537653612	2.92566895238671	-2.95233463044917	"MTMR2"
"370"	41	3	44	11.6375537653612	2.92566895238671	-2.95233463044917	"SDCCAG8"
"371"	41	3	44	11.6375537653612	2.92566895238671	-2.95233463044917	"FAM208A"
"372"	41	3	44	11.6375537653612	2.92566895238671	-2.95233463044917	"CTAGE6"
"373"	41	3	44	11.6375537653612	2.92566895238671	-2.95233463044917	"L1TD1"
"374"	131	25	156	41.2604178953717	5.50885249509141	-2.95168874277543	"USP34"
"375"	55	6	61	16.1338813565235	3.44479801478236	-2.9417926139753	"FMNL2"
"376"	55	6	61	16.1338813565235	3.44479801478236	-2.9417926139753	"ERCC6L"
"377"	24	0	24	6.34775659928795	2.16074972076734	-2.93775652880043	"ZNF430"
"378"	24	0	24	6.34775659928795	2.16074972076734	-2.93775652880043	"LIPH"
"379"	24	0	24	6.34775659928795	2.16074972076734	-2.93775652880043	"CCDC121"
"380"	24	0	24	6.34775659928795	2.16074972076734	-2.93775652880043	"ZNF273"
"381"	24	0	24	6.34775659928795	2.16074972076734	-2.93775652880043	"ZFP37"
"382"	68	9	77	20.3657190893822	3.87029623325906	-2.93665352840742	"CCDC191"
"383"	68	9	77	20.3657190893822	3.87029623325906	-2.93665352840742	"CNTLN"
"384"	30	1	31	8.1991856074136	2.45572477446137	-2.93159301982147	"CHN2"
"385"	30	1	31	8.1991856074136	2.45572477446137	-2.93159301982147	"RAI14"
"386"	30	1	31	8.1991856074136	2.45572477446137	-2.93159301982147	"UTP15"
"387"	30	1	31	8.1991856074136	2.45572477446137	-2.93159301982147	"C12orf40"
"388"	30	1	31	8.1991856074136	2.45572477446137	-2.93159301982147	"FUT10"
"389"	30	1	31	8.1991856074136	2.45572477446137	-2.93159301982147	"ZNF568"
"390"	30	1	31	8.1991856074136	2.45572477446137	-2.93159301982147	"ZNF107"
"391"	72	10	82	21.6881683809005	3.99397894323069	-2.92644717136292	"SETBP1"
"392"	50	5	55	14.5469422067015	3.27099732859864	-2.91866401822824	"USP53"
"393"	50	5	55	14.5469422067015	3.27099732859864	-2.91866401822824	"TRAPPC10"
"394"	50	5	55	14.5469422067015	3.27099732859864	-2.91866401822824	"PBXIP1"
"395"	50	5	55	14.5469422067015	3.27099732859864	-2.91866401822824	"FAM120B"
"396"	84	13	97	25.6555162554555	4.3439489403471	-2.9133667152276	"ANKHD1-EIF4EBP3"
"397"	239	56	295	78.024508199581	7.57547470998753	-2.90734363756027	"MDN1"
"398"	35	2	37	9.78612475723559	2.68287047895577	-2.90216200085295	"ACSL1"
"399"	35	2	37	9.78612475723559	2.68287047895577	-2.90216200085295	"TIPARP"
"400"	35	2	37	9.78612475723559	2.68287047895577	-2.90216200085295	"NLRP9"
"401"	35	2	37	9.78612475723559	2.68287047895577	-2.90216200085295	"ZFP90"
"402"	45	4	49	12.9600030568796	3.08742832868237	-2.90209264896634	"KCTD3"
"403"	45	4	49	12.9600030568796	3.08742832868237	-2.90209264896634	"SEMA3D"
"404"	45	4	49	12.9600030568796	3.08742832868237	-2.90209264896634	"OSBPL1A"
"405"	187	41	228	60.3036876932355	6.65987791780474	-2.89850473709561	"VPS13D"
"406"	40	3	43	11.3730639070576	2.89223163764616	-2.89501843423301	"ARPP21"
"407"	40	3	43	11.3730639070576	2.89223163764616	-2.89501843423301	"AC009950.1"
"408"	54	6	60	15.8693914982199	3.41644528559881	-2.88878956727973	"REV1"
"409"	54	6	60	15.8693914982199	3.41644528559881	-2.88878956727973	"GALNT5"
"410"	54	6	60	15.8693914982199	3.41644528559881	-2.88878956727973	"SUV420H1"
"411"	54	6	60	15.8693914982199	3.41644528559881	-2.88878956727973	"JAK2"
"412"	67	9	76	20.1012292310785	3.84508230861461	-2.88712395212114	"FRMPD2"
"413"	103	18	121	32.0032728547434	4.85167308792944	-2.88627708441081	"COL6A6"
"414"	71	10	81	21.4236785225968	3.96955070830591	-2.87782657586257	"TOPAZ1"
"415"	71	10	81	21.4236785225968	3.96955070830591	-2.87782657586257	"INADL"
"416"	23	0	23	6.08326674098428	2.11525515780909	-2.87590209555859	"RBBP5"
"417"	23	0	23	6.08326674098428	2.11525515780909	-2.87590209555859	"DBF4"
"418"	23	0	23	6.08326674098428	2.11525515780909	-2.87590209555859	"VCAM1"
"419"	23	0	23	6.08326674098428	2.11525515780909	-2.87590209555859	"ZNF431"
"420"	23	0	23	6.08326674098428	2.11525515780909	-2.87590209555859	"RBM43"
"421"	29	1	30	7.93469574910993	2.41579162899973	-2.87056866406201	"DDX1"
"422"	29	1	30	7.93469574910993	2.41579162899973	-2.87056866406201	"SIGLEC12"
"423"	29	1	30	7.93469574910993	2.41579162899973	-2.87056866406201	"TIGD7"
"424"	29	1	30	7.93469574910993	2.41579162899973	-2.87056866406201	"ZNF257"
"425"	79	12	91	24.0685771056335	4.20745559185045	-2.86837896257526	"UBR2"
"426"	58	7	65	17.1918407897382	3.5559489950337	-2.8661380700264	"URGCP"
"427"	58	7	65	17.1918407897382	3.5559489950337	-2.8661380700264	"FAM184A"
"428"	58	7	65	17.1918407897382	3.5559489950337	-2.8661380700264	"ENAH"
"429"	58	7	65	17.1918407897382	3.5559489950337	-2.8661380700264	"ANO4"
"430"	49	5	54	14.2824523483979	3.24112458115101	-2.86396036807121	"FANCD2"
"431"	49	5	54	14.2824523483979	3.24112458115101	-2.86396036807121	"OSBPL3"
"432"	49	5	54	14.2824523483979	3.24112458115101	-2.86396036807121	"ZNF530"
"433"	49	5	54	14.2824523483979	3.24112458115101	-2.86396036807121	"ANKRD30B"
"434"	49	5	54	14.2824523483979	3.24112458115101	-2.86396036807121	"CCSER1"
"435"	49	5	54	14.2824523483979	3.24112458115101	-2.86396036807121	"MRC1"
"436"	106	19	125	33.0612322879581	4.93121401328025	-2.8514747585665	"ARHGAP21"
"437"	350	90	440	116.375537653612	9.25177756918073	-2.85086162701034	"FLG"
"438"	62	8	70	18.5142900812565	3.69018266771064	-2.8492600578441	"UGGT1"
"439"	62	8	70	18.5142900812565	3.69018266771064	-2.8492600578441	"CFAP43"
"440"	44	4	48	12.6955131985759	3.05576156000305	-2.84561246937317	"IMPG2"
"441"	44	4	48	12.6955131985759	3.05576156000305	-2.84561246937317	"PTCD1"
"442"	44	4	48	12.6955131985759	3.05576156000305	-2.84561246937317	"TRAPPC11"
"443"	44	4	48	12.6955131985759	3.05576156000305	-2.84561246937317	"VAV3"
"444"	34	2	36	9.52163489893192	2.6463671388706	-2.84224920588378	"ZNF416"
"445"	34	2	36	9.52163489893192	2.6463671388706	-2.84224920588378	"ARHGEF6"
"446"	34	2	36	9.52163489893192	2.6463671388706	-2.84224920588378	"ZCCHC4"
"447"	34	2	36	9.52163489893192	2.6463671388706	-2.84224920588378	"ST7L"
"448"	34	2	36	9.52163489893192	2.6463671388706	-2.84224920588378	"WAC"
"449"	34	2	36	9.52163489893192	2.6463671388706	-2.84224920588378	"ZFP69B"
"450"	34	2	36	9.52163489893192	2.6463671388706	-2.84224920588378	"SYCP1"
"451"	34	2	36	9.52163489893192	2.6463671388706	-2.84224920588378	"PRDM7"
"452"	66	9	75	19.8367393727748	3.81970195000381	-2.8370641255829	"PLB1"
"453"	39	3	42	11.1085740487539	2.85840320330132	-2.8367495668172	"FLT3"
"454"	39	3	42	11.1085740487539	2.85840320330132	-2.8367495668172	"WIPF1"
"455"	39	3	42	11.1085740487539	2.85840320330132	-2.8367495668172	"UIMC1"
"456"	39	3	42	11.1085740487539	2.85840320330132	-2.8367495668172	"SP140L"
"457"	53	6	59	15.6049016399162	3.38785528267253	-2.8350979715814	"ZNF197"
"458"	90	15	105	27.7714351218848	4.51953229677674	-2.82583114429631	"DOPEY1"
"459"	78	12	90	23.8040872473298	4.18427384192711	-2.82105992419782	"ICE1"
"460"	78	12	90	23.8040872473298	4.18427384192711	-2.82105992419782	"PRPF38B"
"461"	78	12	90	23.8040872473298	4.18427384192711	-2.82105992419782	"CCDC187"
"462"	82	13	95	25.1265365388481	4.29893271057205	-2.82082492452748	"TRPM6"
"463"	82	13	95	25.1265365388481	4.29893271057205	-2.82082492452748	"EYS"
"464"	57	7	64	16.9273509314345	3.52848951849414	-2.81348460280286	"MON2"
"465"	22	0	22	5.81877688268062	2.06876035573959	-2.81268773666169	"CPA4"
"466"	22	0	22	5.81877688268062	2.06876035573959	-2.81268773666169	"ZNF680"
"467"	22	0	22	5.81877688268062	2.06876035573959	-2.81268773666169	"ZNF675"
"468"	22	0	22	5.81877688268062	2.06876035573959	-2.81268773666169	"ZFP2"
"469"	22	0	22	5.81877688268062	2.06876035573959	-2.81268773666169	"ZNF32"
"470"	22	0	22	5.81877688268062	2.06876035573959	-2.81268773666169	"ARHGEF35"
"471"	22	0	22	5.81877688268062	2.06876035573959	-2.81268773666169	"SLC23A3"
"472"	22	0	22	5.81877688268062	2.06876035573959	-2.81268773666169	"ZNF253"
"473"	22	0	22	5.81877688268062	2.06876035573959	-2.81268773666169	"ZNF728"
"474"	48	5	53	14.0179624900942	3.21097392972648	-2.8084820018649	"ATP7B"
"475"	48	5	53	14.0179624900942	3.21097392972648	-2.8084820018649	"WAPL"
"476"	48	5	53	14.0179624900942	3.21097392972648	-2.8084820018649	"HEPHL1"
"477"	48	5	53	14.0179624900942	3.21097392972648	-2.8084820018649	"UTP14A"
"478"	28	1	29	7.67020589080627	2.3751871971672	-2.80828639475725	"ZNF510"
"479"	28	1	29	7.67020589080627	2.3751871971672	-2.80828639475725	"SNX4"
"480"	28	1	29	7.67020589080627	2.3751871971672	-2.80828639475725	"CECR1"
"481"	28	1	29	7.67020589080627	2.3751871971672	-2.80828639475725	"ZNF582"
"482"	28	1	29	7.67020589080627	2.3751871971672	-2.80828639475725	"ZNF182"
"483"	28	1	29	7.67020589080627	2.3751871971672	-2.80828639475725	"LCP1"
"484"	28	1	29	7.67020589080627	2.3751871971672	-2.80828639475725	"PXK"
"485"	28	1	29	7.67020589080627	2.3751871971672	-2.80828639475725	"ERI2"
"486"	28	1	29	7.67020589080627	2.3751871971672	-2.80828639475725	"ZNF781"
"487"	28	1	29	7.67020589080627	2.3751871971672	-2.80828639475725	"ZNF75D"
"488"	28	1	29	7.67020589080627	2.3751871971672	-2.80828639475725	"CCDC125"
"489"	28	1	29	7.67020589080627	2.3751871971672	-2.80828639475725	"CHN1"
"490"	28	1	29	7.67020589080627	2.3751871971672	-2.80828639475725	"ZNF286A"
"491"	61	8	69	18.2498002229528	3.66372940429747	-2.79764117156962	"MOV10L1"
"492"	61	8	69	18.2498002229528	3.66372940429747	-2.79764117156962	"SUGP2"
"493"	61	8	69	18.2498002229528	3.66372940429747	-2.79764117156962	"UBE3C"
"494"	61	8	69	18.2498002229528	3.66372940429747	-2.79764117156962	"ERCC5"
"495"	43	4	47	12.4310233402722	3.0237631749914	-2.78825518149126	"SNX25"
"496"	43	4	47	12.4310233402722	3.0237631749914	-2.78825518149126	"FANCI"
"497"	43	4	47	12.4310233402722	3.0237631749914	-2.78825518149126	"TCOF1"
"498"	43	4	47	12.4310233402722	3.0237631749914	-2.78825518149126	"FAM161A"
"499"	43	4	47	12.4310233402722	3.0237631749914	-2.78825518149126	"NUTM2B"
"500"	43	4	47	12.4310233402722	3.0237631749914	-2.78825518149126	"GOLGA6D"
"501"	43	4	47	12.4310233402722	3.0237631749914	-2.78825518149126	"ZIM2"
"502"	65	9	74	19.5722495144712	3.79415181742965	-2.78645927290104	"LUC7L3"
"503"	123	24	147	38.8800091706387	5.34758273000533	-2.78256736209929	"BZRAP1"
"504"	123	24	147	38.8800091706387	5.34758273000533	-2.78256736209929	"FRY"
"505"	33	2	35	9.25714504062826	2.60935318815526	-2.7812045811088	"ASTE1"
"506"	33	2	35	9.25714504062826	2.60935318815526	-2.7812045811088	"ETAA1"
"507"	33	2	35	9.25714504062826	2.60935318815526	-2.7812045811088	"TLR10"
"508"	33	2	35	9.25714504062826	2.60935318815526	-2.7812045811088	"NBPF3"
"509"	33	2	35	9.25714504062826	2.60935318815526	-2.7812045811088	"SPATA17"
"510"	52	6	58	15.3404117816125	3.3590219474088	-2.78069388287799	"ATP11B"
"511"	52	6	58	15.3404117816125	3.3590219474088	-2.78069388287799	"PTPRH"
"512"	52	6	58	15.3404117816125	3.3590219474088	-2.78069388287799	"ZC3H6"
"513"	52	6	58	15.3404117816125	3.3590219474088	-2.78069388287799	"VWA3B"
"514"	69	10	79	20.8946988059895	3.92023760497952	-2.77909144898537	"RBM26"
"515"	69	10	79	20.8946988059895	3.92023760497952	-2.77909144898537	"ZNF541"
"516"	38	3	41	10.8440841904502	2.8241695946747	-2.77748340795155	"PRKRIR"
"517"	38	3	41	10.8440841904502	2.8241695946747	-2.77748340795155	"CDH6"
"518"	38	3	41	10.8440841904502	2.8241695946747	-2.77748340795155	"ATRIP"
"519"	38	3	41	10.8440841904502	2.8241695946747	-2.77748340795155	"ZNF354B"
"520"	38	3	41	10.8440841904502	2.8241695946747	-2.77748340795155	"ZNF548"
"521"	38	3	41	10.8440841904502	2.8241695946747	-2.77748340795155	"SH3KBP1"
"522"	38	3	41	10.8440841904502	2.8241695946747	-2.77748340795155	"GIMAP1-GIMAP5"
"523"	56	7	63	16.6628610731309	3.50081466361258	-2.76017498828673	"FBXO18"
"524"	56	7	63	16.6628610731309	3.50081466361258	-2.76017498828673	"CNTNAP4"
"525"	100	18	118	31.2098032798324	4.79115088811282	-2.75712528958477	"TOPORS"
"526"	100	18	118	31.2098032798324	4.79115088811282	-2.75712528958477	"ZNF831"
"527"	47	5	52	13.7534726317906	3.18053747096697	-2.75219918384715	"TAF2"
"528"	47	5	52	13.7534726317906	3.18053747096697	-2.75219918384715	"ZNF814"
"529"	47	5	52	13.7534726317906	3.18053747096697	-2.75219918384715	"ZNF721"
"530"	96	17	113	29.8873539883141	4.68854476003732	-2.74868955036093	"NCKAP5"
"531"	21	0	21	5.55428702437695	2.02119628841971	-2.74801960413237	"EFCAB3"
"532"	21	0	21	5.55428702437695	2.02119628841971	-2.74801960413237	"MEIOB"
"533"	21	0	21	5.55428702437695	2.02119628841971	-2.74801960413237	"RNF212B"
"534"	21	0	21	5.55428702437695	2.02119628841971	-2.74801960413237	"DCDC1"
"535"	27	1	28	7.40571603250261	2.33387644240838	-2.74466801931142	"WASL"
"536"	27	1	28	7.40571603250261	2.33387644240838	-2.74466801931142	"CDY2A"
"537"	27	1	28	7.40571603250261	2.33387644240838	-2.74466801931142	"ZNF655"
"538"	27	1	28	7.40571603250261	2.33387644240838	-2.74466801931142	"STEAP2"
"539"	27	1	28	7.40571603250261	2.33387644240838	-2.74466801931142	"BAG5"
"540"	27	1	28	7.40571603250261	2.33387644240838	-2.74466801931142	"TMEM135"
"541"	27	1	28	7.40571603250261	2.33387644240838	-2.74466801931142	"PHF23"
"542"	27	1	28	7.40571603250261	2.33387644240838	-2.74466801931142	"ZNF570"
"543"	27	1	28	7.40571603250261	2.33387644240838	-2.74466801931142	"ZNF649"
"544"	27	1	28	7.40571603250261	2.33387644240838	-2.74466801931142	"ZUFSP"
"545"	27	1	28	7.40571603250261	2.33387644240838	-2.74466801931142	"CDY2B"
"546"	27	1	28	7.40571603250261	2.33387644240838	-2.74466801931142	"CASC1"
"547"	27	1	28	7.40571603250261	2.33387644240838	-2.74466801931142	"FAM124B"
"548"	27	1	28	7.40571603250261	2.33387644240838	-2.74466801931142	"POC5"
"549"	122	24	146	38.615519312335	5.32936263366391	-2.74245164328158	"BRWD3"
"550"	64	9	73	19.3077596561675	3.76842845766595	-2.73529397518451	"DHX29"
"551"	64	9	73	19.3077596561675	3.76842845766595	-2.73529397518451	"INVS"
"552"	64	9	73	19.3077596561675	3.76842845766595	-2.73529397518451	"NFX1"
"553"	147	31	178	47.0791947780523	5.88449022619246	-2.73247030073772	"CHD7"
"554"	42	4	46	12.1665334819686	2.99142253205326	-2.72998327533597	"GYS2"
"555"	42	4	46	12.1665334819686	2.99142253205326	-2.72998327533597	"MMS22L"
"556"	42	4	46	12.1665334819686	2.99142253205326	-2.72998327533597	"CNTN6"
"557"	42	4	46	12.1665334819686	2.99142253205326	-2.72998327533597	"CTAGE1"
"558"	42	4	46	12.1665334819686	2.99142253205326	-2.72998327533597	"ITGA4"
"559"	68	10	78	20.6302089476858	3.89534695583557	-2.72895048071671	"NCAPD3"
"560"	51	6	57	15.0759219233089	3.32993895890237	-2.72555204023936	"NEK4"
"561"	76	12	88	23.2751075307225	4.13752071147917	-2.72508787676657	"SPINK5"
"562"	32	2	34	8.99265518232459	2.57180658047565	-2.71896620663881	"LNPEP"
"563"	32	2	34	8.99265518232459	2.57180658047565	-2.71896620663881	"ZNF10"
"564"	32	2	34	8.99265518232459	2.57180658047565	-2.71896620663881	"CRISPLD1"
"565"	32	2	34	8.99265518232459	2.57180658047565	-2.71896620663881	"ZNF699"
"566"	32	2	34	8.99265518232459	2.57180658047565	-2.71896620663881	"ME2"
"567"	32	2	34	8.99265518232459	2.57180658047565	-2.71896620663881	"ZNF165"
"568"	32	2	34	8.99265518232459	2.57180658047565	-2.71896620663881	"NEK11"
"569"	32	2	34	8.99265518232459	2.57180658047565	-2.71896620663881	"ZBBX"
"570"	32	2	34	8.99265518232459	2.57180658047565	-2.71896620663881	"ZNF879"
"571"	32	2	34	8.99265518232459	2.57180658047565	-2.71896620663881	"ZNF33A"
"572"	32	2	34	8.99265518232459	2.57180658047565	-2.71896620663881	"ZNF480"
"573"	32	2	34	8.99265518232459	2.57180658047565	-2.71896620663881	"DDX52"
"574"	37	3	40	10.5795943321466	2.78951589461807	-2.71717194613237	"EXOC6"
"575"	37	3	40	10.5795943321466	2.78951589461807	-2.71717194613237	"ZKSCAN7"
"576"	37	3	40	10.5795943321466	2.78951589461807	-2.71717194613237	"ZNF667"
"577"	37	3	40	10.5795943321466	2.78951589461807	-2.71717194613237	"CKAP2L"
"578"	37	3	40	10.5795943321466	2.78951589461807	-2.71717194613237	"IQCB1"
"579"	37	3	40	10.5795943321466	2.78951589461807	-2.71717194613237	"ZNF226"
"580"	37	3	40	10.5795943321466	2.78951589461807	-2.71717194613237	"SNRNP35"
"581"	37	3	40	10.5795943321466	2.78951589461807	-2.71717194613237	"CCDC181"
"582"	37	3	40	10.5795943321466	2.78951589461807	-2.71717194613237	"SPATA6"
"583"	37	3	40	10.5795943321466	2.78951589461807	-2.71717194613237	"TEC"
"584"	37	3	40	10.5795943321466	2.78951589461807	-2.71717194613237	"NBPF15"
"585"	37	3	40	10.5795943321466	2.78951589461807	-2.71717194613237	"ZNF135"
"586"	114	22	136	35.9706207292984	5.1436131609513	-2.716110308481	"RP1L1"
"587"	99	18	117	30.9453134215287	4.77080620645045	-2.71344356935434	"NIN"
"588"	99	18	117	30.9453134215287	4.77080620645045	-2.71344356935434	"CEP192"
"589"	55	7	62	16.3983712148272	3.47291928149887	-2.7061876343901	"FILIP1L"
"590"	55	7	62	16.3983712148272	3.47291928149887	-2.7061876343901	"VWA3A"
"591"	95	17	112	29.6228641300104	4.66775288481677	-2.70427000775255	"MYH15"
"592"	95	17	112	29.6228641300104	4.66775288481677	-2.70427000775255	"ATAD2"
"593"	95	17	112	29.6228641300104	4.66775288481677	-2.70427000775255	"PPFIA2"
"594"	95	17	112	29.6228641300104	4.66775288481677	-2.70427000775255	"EML5"
"595"	46	5	51	13.4889827734869	3.14980691964869	-2.69508036207937	"RIN2"
"596"	46	5	51	13.4889827734869	3.14980691964869	-2.69508036207937	"SPATA5"
"597"	46	5	51	13.4889827734869	3.14980691964869	-2.69508036207937	"ZNF333"
"598"	59	8	67	17.7208205063455	3.61024143259111	-2.69256798689188	"CBLB"
"599"	59	8	67	17.7208205063455	3.61024143259111	-2.69256798689188	"MCM9"
"600"	59	8	67	17.7208205063455	3.61024143259111	-2.69256798689188	"CCDC150"
"601"	59	8	67	17.7208205063455	3.61024143259111	-2.69256798689188	"ZSCAN29"
"602"	59	8	67	17.7208205063455	3.61024143259111	-2.69256798689188	"CLIP1"
